primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
764858,INV-00764858,2017-07-08,odlično,257274,4
764859,INV-00764859,2018-04-01,dobro,257274,4
764860,INV-00764860,2017-04-11,zadovoljavajuće,257274,4
764861,INV-00764861,2016-12-05,odlično,257274,4
764862,INV-00764862,2016-11-16,odlično,257274,4
764863,INV-00764863,2016-08-07,dobro,257274,4
764864,INV-00764864,2017-06-20,odlično,257274,4
764865,INV-00764865,2017-08-31,dobro,257274,4
764866,INV-00764866,2017-04-10,odlično,257274,4
764867,INV-00764867,2016-10-10,odlično,257274,4
764868,INV-00764868,2018-05-05,zadovoljavajuće,257274,4
764869,INV-00764869,2016-11-06,zadovoljavajuće,257274,4
764870,INV-00764870,2017-01-25,odlično,257274,4
764871,INV-00764871,2016-11-04,dobro,257274,4
764872,INV-00764872,2018-01-07,dobro,257274,4
764873,INV-00764873,2016-07-26,dobro,257274,4
764874,INV-00764874,2018-04-08,dobro,257274,4
764875,INV-00764875,2017-03-02,dobro,257274,4
764876,INV-00764876,2017-08-06,odlično,257274,4
764877,INV-00764877,2016-10-03,dobro,257274,4
764878,INV-00764878,2016-11-09,odlično,257274,4
764879,INV-00764879,2016-09-20,odlično,257274,4
764880,INV-00764880,2017-12-19,odlično,257274,4
764881,INV-00764881,2018-01-06,dobro,257274,4
764882,INV-00764882,2017-06-29,odlično,257274,4
764883,INV-00764883,2017-08-04,dobro,257274,4
764884,INV-00764884,2016-12-23,dobro,257274,4
764885,INV-00764885,2017-11-22,odlično,257274,4
764886,INV-00764886,2018-06-09,dobro,257274,4
764887,INV-00764887,2018-04-28,dobro,257274,4
764888,INV-00764888,2017-08-27,odlično,257274,4
764889,INV-00764889,2017-08-18,dobro,257274,4
764890,INV-00764890,2017-10-06,dobro,257274,4
764891,INV-00764891,2017-07-11,dobro,257274,4
764892,INV-00764892,2017-09-20,dobro,257274,4
764893,INV-00764893,2016-09-23,dobro,257274,4
764894,INV-00764894,2017-05-29,zadovoljavajuće,257274,4
764895,INV-00764895,2018-02-12,odlično,257274,4
764896,INV-00764896,2017-11-13,zadovoljavajuće,257274,4
764897,INV-00764897,2018-02-04,odlično,257274,4
764898,INV-00764898,2017-03-17,oštećeno,257274,4
764899,INV-00764899,2018-02-09,odlično,257274,4
764900,INV-00764900,2016-12-12,dobro,257274,4
764901,INV-00764901,2018-06-07,odlično,257274,4
764902,INV-00764902,2017-09-28,odlično,257274,4
764903,INV-00764903,2017-02-20,dobro,257274,4
764904,INV-00764904,2018-05-26,odlično,257274,4
764905,INV-00764905,2017-11-13,odlično,257274,4
764906,INV-00764906,2018-01-29,dobro,257274,4
764907,INV-00764907,2017-08-17,odlično,257274,4
764908,INV-00764908,2016-08-19,odlično,257274,4
764909,INV-00764909,2017-09-27,odlično,257274,4
764910,INV-00764910,2018-05-26,odlično,257274,4
764911,INV-00764911,2017-07-25,zadovoljavajuće,257274,4
764912,INV-00764912,2018-06-08,dobro,257274,4
764913,INV-00764913,2017-12-17,dobro,257274,4
764914,INV-00764914,2018-04-27,dobro,257274,4
764915,INV-00764915,2018-02-17,odlično,257274,4
764916,INV-00764916,2018-01-29,dobro,257274,4
764917,INV-00764917,2018-01-18,dobro,257274,4
764918,INV-00764918,2016-09-24,odlično,257274,4
764919,INV-00764919,2018-07-10,dobro,257274,4
764920,INV-00764920,2017-03-11,zadovoljavajuće,257274,4
764921,INV-00764921,2017-04-26,dobro,257274,4
764922,INV-00764922,2018-04-15,odlično,257274,4
764923,INV-00764923,2017-01-24,zadovoljavajuće,257274,4
764924,INV-00764924,2017-12-25,odlično,257274,4
764925,INV-00764925,2017-05-01,odlično,257274,4
764926,INV-00764926,2017-11-04,odlično,257274,4
764927,INV-00764927,2017-04-16,dobro,257274,4
764928,INV-00764928,2018-02-18,dobro,257274,4
764929,INV-00764929,2017-06-02,dobro,257274,4
764930,INV-00764930,2017-08-04,dobro,257274,4
764931,INV-00764931,2018-01-24,dobro,257274,4
764932,INV-00764932,2017-05-05,dobro,257274,4
764933,INV-00764933,2018-08-16,odlično,257274,4
764934,INV-00764934,2017-05-01,dobro,257274,4
764935,INV-00764935,2018-04-15,odlično,257274,4
764936,INV-00764936,2018-04-19,dobro,257274,4
764937,INV-00764937,2018-05-29,odlično,257274,4
764938,INV-00764938,2017-12-01,odlično,257274,4
764939,INV-00764939,2018-01-12,odlično,257274,4
764940,INV-00764940,2018-03-06,odlično,257274,4
764941,INV-00764941,2017-11-11,zadovoljavajuće,257274,4
764942,INV-00764942,2017-08-08,dobro,257274,4
764943,INV-00764943,2017-09-25,dobro,257274,4
764944,INV-00764944,2017-05-01,dobro,257274,4
764945,INV-00764945,2017-09-24,odlično,257274,4
764946,INV-00764946,2017-01-04,odlično,257274,4
764947,INV-00764947,2017-01-08,zadovoljavajuće,257274,4
764948,INV-00764948,2017-09-23,zadovoljavajuće,257274,4
764949,INV-00764949,2017-07-22,odlično,257274,4
764950,INV-00764950,2017-04-30,odlično,257274,4
764951,INV-00764951,2017-02-16,dobro,257274,4
764952,INV-00764952,2018-09-17,odlično,257274,4
764953,INV-00764953,2017-11-08,dobro,257274,4
764954,INV-00764954,2017-11-15,oštećeno,257274,4
764955,INV-00764955,2017-05-24,dobro,257274,4
764956,INV-00764956,2018-02-14,odlično,257274,4
764957,INV-00764957,2017-01-24,zadovoljavajuće,257274,4
764958,INV-00764958,2017-04-26,dobro,257274,4
764959,INV-00764959,2017-07-13,oštećeno,257274,4
764960,INV-00764960,2017-06-23,zadovoljavajuće,257274,4
764961,INV-00764961,2017-06-14,odlično,257274,4
764962,INV-00764962,2017-04-23,odlično,257274,4
764963,INV-00764963,2017-11-21,dobro,257274,4
764964,INV-00764964,2017-04-26,dobro,257274,4
764965,INV-00764965,2018-06-04,odlično,257274,4
764966,INV-00764966,2017-12-19,dobro,257274,4
764967,INV-00764967,2018-03-21,dobro,257274,4
764968,INV-00764968,2017-12-07,odlično,257274,4
764969,INV-00764969,2017-09-09,odlično,257274,4
764970,INV-00764970,2018-08-10,zadovoljavajuće,257274,4
764971,INV-00764971,2018-05-13,zadovoljavajuće,257274,4
764972,INV-00764972,2017-02-09,zadovoljavajuće,257274,4
764973,INV-00764973,2017-09-26,zadovoljavajuće,257274,4
764974,INV-00764974,2017-02-04,dobro,257274,4
764975,INV-00764975,2018-05-16,odlično,257274,4
764976,INV-00764976,2017-05-09,dobro,257274,4
764977,INV-00764977,2017-10-01,odlično,257274,4
764978,INV-00764978,2018-08-31,odlično,257274,4
764979,INV-00764979,2017-05-30,odlično,257274,4
764980,INV-00764980,2017-11-06,odlično,257274,4
764981,INV-00764981,2018-03-01,odlično,257274,4
764982,INV-00764982,2019-01-22,dobro,257274,4
764983,INV-00764983,2017-04-25,dobro,257274,4
764984,INV-00764984,2017-12-29,dobro,257274,4
764985,INV-00764985,2018-06-03,odlično,257274,4
764986,INV-00764986,2018-07-11,odlično,257274,4
764987,INV-00764987,2017-06-10,dobro,257274,4
764988,INV-00764988,2017-08-27,oštećeno,257274,4
764989,INV-00764989,2017-10-22,odlično,257274,4
764990,INV-00764990,2018-03-15,zadovoljavajuće,257274,4
764991,INV-00764991,2017-05-28,odlično,257274,4
764992,INV-00764992,2017-10-13,dobro,257274,4
764993,INV-00764993,2019-04-15,odlično,257274,4
764994,INV-00764994,2018-12-24,odlično,257274,4
764995,INV-00764995,2017-11-07,odlično,257274,4
764996,INV-00764996,2017-09-24,odlično,257274,4
764997,INV-00764997,2017-10-09,odlično,257274,4
