primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
286825,INV-00286825,2017-12-27,zadovoljavajuće,97628,4
286826,INV-00286826,2019-01-18,dobro,97628,7
286827,INV-00286827,2017-08-27,dobro,97628,7
286828,INV-00286828,2019-02-11,odlično,97628,10
286829,INV-00286829,2017-07-14,odlično,97628,13
286830,INV-00286830,2017-08-17,dobro,97628,13
286831,INV-00286831,2019-01-15,zadovoljavajuće,97628,13
286832,INV-00286832,2018-09-05,dobro,97635,1
286833,INV-00286833,2017-07-28,odlično,97635,1
286834,INV-00286834,2017-11-09,oštećeno,97635,1
286835,INV-00286835,2018-08-23,odlično,97635,1
286836,INV-00286836,2018-02-25,odlično,97635,1
286837,INV-00286837,2017-10-28,odlično,97635,4
286838,INV-00286838,2018-09-06,dobro,97635,4
286839,INV-00286839,2017-07-22,dobro,97635,7
286840,INV-00286840,2017-03-29,zadovoljavajuće,97635,7
286841,INV-00286841,2017-10-13,odlično,97635,7
286842,INV-00286842,2018-07-23,odlično,97635,7
286843,INV-00286843,2016-12-06,zadovoljavajuće,97635,10
286844,INV-00286844,2018-12-02,odlično,97635,13
286845,INV-00286845,2018-10-20,odlično,97635,13
286846,INV-00286846,2018-08-09,odlično,97635,13
286847,INV-00286847,2017-12-05,odlično,97635,13
286848,INV-00286848,2019-05-13,dobro,97638,1
286849,INV-00286849,2017-06-26,odlično,97638,4
286850,INV-00286850,2019-03-22,odlično,97638,4
286851,INV-00286851,2017-06-23,odlično,97638,10
286852,INV-00286852,2019-01-09,zadovoljavajuće,97638,10
286853,INV-00286853,2017-07-28,odlično,97642,1
286854,INV-00286854,2019-03-09,dobro,97642,4
286855,INV-00286855,2017-03-16,odlično,97642,7
286856,INV-00286856,2018-11-30,dobro,97642,7
286857,INV-00286857,2017-11-26,odlično,97642,10
286858,INV-00286858,2018-10-08,odlično,97642,13
286859,INV-00286859,2018-08-16,odlično,97642,13
286860,INV-00286860,2016-07-05,dobro,97643,1
286861,INV-00286861,2017-02-27,dobro,97643,1
286862,INV-00286862,2016-12-24,zadovoljavajuće,97643,1
286863,INV-00286863,2018-01-15,dobro,97643,1
286864,INV-00286864,2018-09-13,odlično,97643,4
286865,INV-00286865,2019-02-25,odlično,97643,4
286866,INV-00286866,2018-07-11,odlično,97643,4
286867,INV-00286867,2018-04-30,oštećeno,97643,7
286868,INV-00286868,2016-04-17,zadovoljavajuće,97643,10
286869,INV-00286869,2016-12-15,odlično,97643,13
286870,INV-00286870,2016-03-09,odlično,97644,2
286871,INV-00286871,2019-02-11,odlično,97644,5
286872,INV-00286872,2016-05-24,zadovoljavajuće,97644,8
286873,INV-00286873,2018-01-29,odlično,97644,8
286874,INV-00286874,2017-11-30,odlično,97644,8
286875,INV-00286875,2017-10-03,dobro,97644,11
286876,INV-00286876,2017-07-11,dobro,97644,14
286877,INV-00286877,2018-06-20,dobro,97644,14
286878,INV-00286878,2017-09-26,dobro,97646,1
286879,INV-00286879,2018-12-22,dobro,97646,1
286880,INV-00286880,2019-04-21,odlično,97646,1
286881,INV-00286881,2019-02-14,odlično,97646,1
286882,INV-00286882,2018-06-16,odlično,97646,4
286883,INV-00286883,2018-02-07,odlično,97646,4
286884,INV-00286884,2017-12-13,dobro,97646,4
286885,INV-00286885,2016-12-25,dobro,97646,7
286886,INV-00286886,2017-06-19,dobro,97646,10
286887,INV-00286887,2018-06-08,odlično,97646,10
286888,INV-00286888,2018-01-18,dobro,97646,10
286889,INV-00286889,2017-12-21,odlično,97646,13
286890,INV-00286890,2018-05-11,odlično,97646,13
286891,INV-00286891,2019-10-08,dobro,97646,13
286892,INV-00286892,2016-12-27,oštećeno,97649,2
286893,INV-00286893,2018-04-03,dobro,97649,2
286894,INV-00286894,2018-01-21,dobro,97649,2
286895,INV-00286895,2017-07-14,odlično,97649,2
286896,INV-00286896,2017-03-18,dobro,97649,5
286897,INV-00286897,2017-10-14,odlično,97649,5
286898,INV-00286898,2018-04-20,odlično,97649,5
286899,INV-00286899,2017-12-04,zadovoljavajuće,97649,5
286900,INV-00286900,2018-10-03,odlično,97649,8
286901,INV-00286901,2017-03-15,odlično,97649,11
286902,INV-00286902,2019-02-25,dobro,97649,11
286903,INV-00286903,2017-08-26,dobro,97649,14
286904,INV-00286904,2017-07-31,dobro,97649,14
286905,INV-00286905,2017-09-16,dobro,97654,1
286906,INV-00286906,2018-03-03,dobro,97654,1
286907,INV-00286907,2017-05-09,odlično,97654,1
286908,INV-00286908,2017-05-04,odlično,97654,1
286909,INV-00286909,2018-01-17,odlično,97654,1
286910,INV-00286910,2018-03-12,odlično,97654,1
286911,INV-00286911,2016-09-22,dobro,97654,4
286912,INV-00286912,2017-07-23,odlično,97654,4
286913,INV-00286913,2017-07-16,odlično,97654,4
286914,INV-00286914,2017-10-08,odlično,97654,4
286915,INV-00286915,2017-09-10,dobro,97654,4
286916,INV-00286916,2018-07-26,dobro,97654,4
286917,INV-00286917,2017-12-10,odlično,97654,4
286918,INV-00286918,2016-08-17,oštećeno,97654,7
286919,INV-00286919,2018-07-01,dobro,97654,10
286920,INV-00286920,2019-07-12,odlično,97654,10
286921,INV-00286921,2017-12-22,dobro,97654,13
286922,INV-00286922,2017-09-09,odlično,97656,1
286923,INV-00286923,2019-01-24,dobro,97656,1
286924,INV-00286924,2018-03-09,oštećeno,97656,1
286925,INV-00286925,2017-04-23,zadovoljavajuće,97656,4
286926,INV-00286926,2017-09-14,odlično,97656,4
286927,INV-00286927,2017-05-29,dobro,97656,4
286928,INV-00286928,2018-11-09,odlično,97656,4
286929,INV-00286929,2017-11-16,dobro,97656,7
286930,INV-00286930,2016-04-26,odlično,97656,10
286931,INV-00286931,2018-01-14,dobro,97656,10
286932,INV-00286932,2018-11-02,odlično,97656,10
286933,INV-00286933,2017-10-21,dobro,97656,13
286934,INV-00286934,2018-04-22,dobro,97656,13
286935,INV-00286935,2016-12-14,odlično,97657,1
286936,INV-00286936,2017-02-18,odlično,97657,1
286937,INV-00286937,2017-06-08,dobro,97657,1
286938,INV-00286938,2017-12-07,odlično,97657,1
