pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
434485,2018-08-20,2018-09-10,2018-09-10,151225,31246,1
434486,2018-08-20,2018-09-10,2018-09-05,151225,43305,1
434487,2018-08-20,2018-09-10,2018-09-09,151225,114165,1
434488,2018-08-20,2018-09-10,2018-09-18,151225,350085,1
434489,2018-08-20,2018-09-10,2018-09-08,151225,380819,1
434490,2018-08-20,2018-09-10,2018-09-08,151225,410521,1
434491,2018-08-20,2018-09-10,2018-09-03,151225,440879,1
434492,2018-08-20,2018-09-10,2018-09-12,151225,485152,1
434493,2018-08-20,2018-09-10,2018-09-07,151225,518333,1
434494,2018-08-20,2018-09-10,2018-09-13,151225,523021,1
434495,2018-08-20,2018-09-10,2018-09-16,151225,530060,1
434496,2018-08-20,2018-09-10,2018-09-13,151225,651123,1
434497,2018-08-20,2018-09-10,2018-09-15,151225,829230,1
434498,2018-08-20,2018-09-10,2018-09-10,151225,888728,1
434499,2018-08-20,2018-09-10,2018-09-06,151225,907070,1
434500,2018-08-20,2018-09-10,2018-09-18,151225,922728,1
434501,2018-08-20,2018-09-10,,151315,575564,3
434502,2018-08-20,2018-09-10,2018-09-14,151395,872330,1
434503,2018-08-20,2018-09-10,,151414,159183,3
434504,2018-08-20,2018-09-10,,151414,174450,3
434505,2018-08-20,2018-09-10,,151414,681596,3
434506,2018-08-20,2018-09-10,,151414,775583,3
434507,2018-08-20,2018-09-10,,151537,198978,3
434508,2018-08-20,2018-09-10,,151663,4367,3
434509,2018-08-20,2018-09-10,,151779,501974,3
434510,2018-08-20,2018-09-10,,151852,552674,3
434511,2018-08-20,2018-09-10,,152059,213587,3
434512,2018-08-20,2018-09-10,2018-09-11,152079,893020,1
434513,2018-08-20,2018-09-10,,152182,841195,3
434514,2018-08-20,2018-09-10,,152183,81082,3
434515,2018-08-20,2018-09-10,2018-09-03,152185,50687,1
434516,2018-08-20,2018-09-10,,152358,42668,3
434517,2018-08-20,2018-09-10,,152427,100321,3
434518,2018-08-20,2018-09-10,,152441,100201,3
434519,2018-08-20,2018-09-10,,152806,339928,3
434520,2018-08-20,2018-09-10,2018-09-11,152858,903593,1
434521,2018-08-20,2018-09-10,2018-09-06,152982,51914,1
434522,2018-08-20,2018-09-10,,153001,425200,3
434523,2018-08-20,2018-09-10,,153234,589801,3
434524,2018-08-20,2018-09-10,,153300,71793,3
434525,2018-08-20,2018-09-10,2018-09-16,153314,133427,1
434526,2018-08-20,2018-09-10,2018-09-10,153333,559627,1
434527,2018-08-20,2018-09-10,,153562,290166,3
434528,2018-08-20,2018-09-10,,153573,143432,3
434529,2018-08-20,2018-09-10,,153581,791904,3
434530,2018-08-20,2018-09-10,,153851,656720,3
434531,2018-08-20,2018-09-10,2018-09-08,153908,938603,1
434532,2018-08-20,2018-09-10,2018-09-03,153910,45807,1
434533,2018-08-20,2018-09-10,,154171,580471,3
434534,2018-08-20,2018-09-10,,154209,364411,3
434535,2018-08-20,2018-09-10,,154209,447846,3
