pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
482761,2018-09-15,2018-10-06,,49400,884593,3
482762,2018-09-15,2018-10-06,,49450,897747,3
482763,2018-09-15,2018-10-06,,49593,456412,3
482764,2018-09-15,2018-10-06,2018-10-06,49781,780716,1
482765,2018-09-15,2018-10-06,,49823,431091,3
482766,2018-09-15,2018-10-06,,49862,204554,3
482767,2018-09-15,2018-10-06,2018-10-05,49901,240524,1
482768,2018-09-15,2018-10-06,2018-10-05,49915,264305,1
482769,2018-09-15,2018-10-06,2018-10-10,49915,380574,1
482770,2018-09-15,2018-10-06,,49954,295311,3
482771,2018-09-15,2018-10-06,,49954,849347,3
482772,2018-09-15,2018-10-06,,50078,284915,3
482773,2018-09-15,2018-10-06,2018-10-11,50210,126447,1
482774,2018-09-15,2018-10-06,2018-10-01,50241,21564,1
482775,2018-09-15,2018-10-06,,50544,214327,3
482776,2018-09-15,2018-10-06,,50563,260429,3
482777,2018-09-15,2018-10-06,,50671,622111,3
482778,2018-09-15,2018-10-06,2018-09-29,50904,887573,1
482779,2018-09-15,2018-10-06,,50985,72359,3
482780,2018-09-15,2018-10-06,2018-10-11,50985,297591,1
482781,2018-09-15,2018-10-06,,50985,686864,3
482782,2018-09-15,2018-10-06,,51072,411625,3
482783,2018-09-15,2018-10-06,,51148,310018,3
482784,2018-09-15,2018-10-06,2018-10-13,51424,835810,1
482785,2018-09-15,2018-10-06,,51516,882082,3
482786,2018-09-15,2018-10-06,,51516,890991,3
482787,2018-09-15,2018-10-06,2018-10-12,51734,380575,1
482788,2018-09-15,2018-10-06,,51761,459917,3
482789,2018-09-15,2018-10-06,,51831,811169,3
482790,2018-09-15,2018-10-06,2018-10-01,51984,916326,1
482791,2018-09-15,2018-10-06,,52066,6786,3
482792,2018-09-15,2018-10-06,2018-10-05,52197,835241,1
482793,2018-09-15,2018-10-06,2018-10-05,52372,42973,1
482794,2018-09-15,2018-10-06,,52379,923533,3
482795,2018-09-15,2018-10-06,,52660,96275,3
482796,2018-09-15,2018-10-06,,52660,271938,3
482797,2018-09-15,2018-10-06,,52663,301844,3
482798,2018-09-15,2018-10-06,,52687,698311,3
482799,2018-09-15,2018-10-06,2018-10-08,52695,137903,1
482800,2018-09-15,2018-10-06,2018-10-02,52752,272141,1
482801,2018-09-15,2018-10-06,2018-10-13,53026,159330,1
