pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
144829,2018-03-19,2018-04-09,2018-04-11,88879,887978,1
144830,2018-03-19,2018-04-09,2018-04-15,89007,530780,1
144831,2018-03-19,2018-04-09,2018-04-10,89384,157690,1
144832,2018-03-19,2018-04-09,2018-04-02,89584,451150,1
144833,2018-03-19,2018-04-09,,89590,484944,3
144834,2018-03-19,2018-04-09,2018-04-07,89654,238091,1
144835,2018-03-19,2018-04-09,2018-04-10,89737,819087,1
144836,2018-03-19,2018-04-09,2018-04-16,89761,376648,1
144837,2018-03-19,2018-04-09,2018-04-22,89776,368588,1
144838,2018-03-19,2018-04-09,2018-04-04,89884,338991,1
144839,2018-03-19,2018-04-09,2018-04-10,89967,80856,1
144840,2018-03-19,2018-04-09,,90004,733730,3
144841,2018-03-19,2018-04-09,,90053,460623,3
144842,2018-03-19,2018-04-09,,90055,446492,3
144843,2018-03-19,2018-04-09,2018-04-14,90226,352917,1
144844,2018-03-19,2018-04-09,2018-04-14,90254,932538,1
144845,2018-03-19,2018-04-09,,90357,827220,3
144846,2018-03-19,2018-04-09,,90359,76163,3
144847,2018-03-19,2018-04-09,2018-04-14,90436,470201,1
144848,2018-03-19,2018-04-09,,90452,838904,3
144849,2018-03-19,2018-04-09,2018-04-06,90515,701025,1
144850,2018-03-19,2018-04-09,2018-04-07,90690,338507,1
144851,2018-03-19,2018-04-09,2018-04-07,90822,181039,1
144852,2018-03-19,2018-04-09,2018-04-11,90886,916844,1
144853,2018-03-19,2018-04-09,2018-04-15,90907,67295,1
144854,2018-03-19,2018-04-09,2018-04-16,91140,3948,1
144855,2018-03-19,2018-04-09,,91141,81317,3
144856,2018-03-19,2018-04-09,2018-04-10,91248,108018,1
144857,2018-03-19,2018-04-09,2018-04-06,91248,248554,1
144858,2018-03-19,2018-04-09,2018-04-02,91248,433383,1
144859,2018-03-19,2018-04-09,2018-04-18,91248,508620,1
144860,2018-03-19,2018-04-09,,91248,718095,3
144861,2018-03-19,2018-04-09,2018-04-05,91248,766807,1
144862,2018-03-19,2018-04-09,2018-04-02,91248,768227,1
144863,2018-03-19,2018-04-09,2018-04-16,91316,527707,1
144864,2018-03-19,2018-04-09,,91538,834130,3
144865,2018-03-19,2018-04-09,2018-04-05,91692,400514,1
144866,2018-03-19,2018-04-09,,92060,238623,3
144867,2018-03-19,2018-04-09,,92195,543186,3
144868,2018-03-19,2018-04-09,,92533,359110,3
144869,2018-03-19,2018-04-09,2018-04-14,92585,318920,1
144870,2018-03-19,2018-04-09,,92637,662076,3
144871,2018-03-19,2018-04-09,2018-04-16,92683,465333,1
144872,2018-03-19,2018-04-09,2018-04-21,92945,737341,1
144873,2018-03-19,2018-04-09,2018-04-08,93043,237838,1
144874,2018-03-19,2018-04-09,2018-04-19,93293,196440,1
144875,2018-03-19,2018-04-09,,93473,625837,3
144876,2018-03-19,2018-04-09,2018-04-05,93558,43585,1
144877,2018-03-19,2018-04-09,2018-04-15,93622,653506,1
144878,2018-03-19,2018-04-09,2018-04-11,93710,871066,1
144879,2018-03-19,2018-04-09,,93947,808473,3
144880,2018-03-19,2018-04-09,,94001,837377,3
144881,2018-03-19,2018-04-09,2018-04-09,94062,859961,1
144882,2018-03-19,2018-04-09,,94069,434391,3
144883,2018-03-19,2018-04-09,2018-04-04,94162,434029,1
144884,2018-03-19,2018-04-09,2018-04-19,94176,551164,1
144885,2018-03-19,2018-04-09,,94278,885496,3
144886,2018-03-19,2018-04-09,2018-04-20,94337,263222,1
144887,2018-03-19,2018-04-09,,94438,870517,3
144888,2018-03-19,2018-04-09,,94628,454019,3
144889,2018-03-19,2018-04-09,2018-04-08,94730,688526,1
144890,2018-03-19,2018-04-09,2018-04-11,94929,99975,1
144891,2018-03-19,2018-04-09,,94955,683319,3
144892,2018-03-19,2018-04-09,2018-04-07,94975,718252,1
144893,2018-03-19,2018-04-09,2018-04-05,94990,671092,1
144894,2018-03-19,2018-04-09,2018-04-12,95186,767346,1
144895,2018-03-19,2018-04-09,2018-04-05,95310,284213,1
144896,2018-03-19,2018-04-09,2018-04-06,95327,26724,1
144897,2018-03-19,2018-04-09,2018-04-08,95355,57600,1
144898,2018-03-19,2018-04-09,2018-04-18,95355,61442,1
144899,2018-03-19,2018-04-09,2018-04-22,95355,687074,1
144900,2018-03-19,2018-04-09,2018-04-13,95355,745968,1
144901,2018-03-19,2018-04-09,2018-04-21,95355,899474,1
144902,2018-03-19,2018-04-09,2018-04-09,95462,476310,1
