pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
965521,2019-05-21,2019-06-11,,17976,907683,3
965522,2019-05-21,2019-06-11,,18040,62519,3
965523,2019-05-21,2019-06-11,,18541,653005,3
965524,2019-05-21,2019-06-11,,18592,61051,3
965525,2019-05-21,2019-06-11,,18595,60138,3
965526,2019-05-21,2019-06-11,,18663,242449,3
965527,2019-05-21,2019-06-11,2019-06-12,18931,272191,1
965528,2019-05-21,2019-06-11,,18995,716845,3
965529,2019-05-21,2019-06-11,,19002,815567,3
965530,2019-05-21,2019-06-11,,19283,242450,3
965531,2019-05-21,2019-06-11,2019-06-14,19327,322085,1
965532,2019-05-21,2019-06-11,2019-06-07,19420,308847,1
965533,2019-05-21,2019-06-11,2019-06-06,19420,524737,1
965534,2019-05-21,2019-06-11,,19432,766493,3
965535,2019-05-21,2019-06-11,2019-06-17,19455,137895,1
965536,2019-05-21,2019-06-11,,19461,302968,3
965537,2019-05-21,2019-06-11,,19520,949684,3
965538,2019-05-21,2019-06-11,,19585,99017,3
965539,2019-05-21,2019-06-11,2019-06-09,19621,717911,1
965540,2019-05-21,2019-06-11,2019-06-08,19822,874574,1
965541,2019-05-21,2019-06-11,2019-06-07,19840,93677,1
965542,2019-05-21,2019-06-11,,19887,695397,3
965543,2019-05-21,2019-06-11,,19909,940740,3
965544,2019-05-21,2019-06-11,,19976,653006,3
965545,2019-05-21,2019-06-11,,19983,333684,3
965546,2019-05-21,2019-06-11,2019-06-11,19991,945127,1
965547,2019-05-21,2019-06-11,,20168,178673,3
965548,2019-05-21,2019-06-11,,20399,291806,3
965549,2019-05-21,2019-06-11,,20472,548024,3
965550,2019-05-21,2019-06-11,2019-06-17,20678,13753,1
965551,2019-05-21,2019-06-11,2019-06-07,20693,652642,1
965552,2019-05-21,2019-06-11,,20897,585755,3
965553,2019-05-21,2019-06-11,2019-06-10,20936,215736,1
965554,2019-05-21,2019-06-11,,21260,541563,3
965555,2019-05-21,2019-06-11,2019-06-15,21329,618772,1
965556,2019-05-21,2019-06-11,,21329,735179,3
965557,2019-05-21,2019-06-11,2019-06-11,21329,852112,1
965558,2019-05-21,2019-06-11,,21332,297210,3
965559,2019-05-21,2019-06-11,2019-06-16,21378,258887,1
965560,2019-05-21,2019-06-11,,21580,84233,3
965561,2019-05-21,2019-06-11,,21681,412455,3
965562,2019-05-21,2019-06-11,,21947,126881,3
965563,2019-05-21,2019-06-11,,21947,906926,3
965564,2019-05-21,2019-06-11,,21983,858596,3
965565,2019-05-21,2019-06-11,,22007,130014,3
965566,2019-05-21,2019-06-11,2019-06-22,22045,449520,1
965567,2019-05-21,2019-06-11,,22172,920519,3
965568,2019-05-21,2019-06-11,,22195,683347,3
965569,2019-05-21,2019-06-11,,22245,889813,3
965570,2019-05-21,2019-06-11,2019-06-19,22567,587403,1
965571,2019-05-21,2019-06-11,2019-06-06,22661,330091,1
965572,2019-05-21,2019-06-11,2019-06-12,22765,152655,1
965573,2019-05-21,2019-06-11,2019-06-17,22775,121539,1
965574,2019-05-21,2019-06-11,,22867,415103,3
965575,2019-05-21,2019-06-11,2019-06-13,22935,523263,1
965576,2019-05-21,2019-06-11,2019-06-17,22935,846272,1
965577,2019-05-21,2019-06-11,,22991,522060,3
965578,2019-05-21,2019-06-11,,23085,895488,3
965579,2019-05-21,2019-06-11,,23106,364563,3
965580,2019-05-21,2019-06-11,,23452,220656,3
965581,2019-05-21,2019-06-11,,23467,335776,3
965582,2019-05-21,2019-06-11,,23508,541086,3
965583,2019-05-21,2019-06-11,,23602,437763,3
965584,2019-05-21,2019-06-11,,23638,189697,3
965585,2019-05-21,2019-06-11,2019-06-12,23774,404600,1
965586,2019-05-21,2019-06-11,,23821,714519,3
965587,2019-05-21,2019-06-11,,23850,294839,3
965588,2019-05-21,2019-06-11,,23908,899469,3
965589,2019-05-21,2019-06-11,,23924,856094,3
965590,2019-05-21,2019-06-11,2019-06-05,23996,374069,1
965591,2019-05-21,2019-06-11,2019-06-14,23996,677929,1
965592,2019-05-21,2019-06-11,2019-06-12,23996,879649,1
965593,2019-05-21,2019-06-11,,24000,470461,3
965594,2019-05-21,2019-06-11,2019-06-18,24032,416938,1
965595,2019-05-21,2019-06-11,,24124,86881,3
965596,2019-05-21,2019-06-11,,24371,583718,3
965597,2019-05-21,2019-06-11,2019-06-17,24438,461025,1
965598,2019-05-21,2019-06-11,2019-06-11,24610,540273,1
965599,2019-05-21,2019-06-11,,24643,875460,3
965600,2019-05-21,2019-06-11,,24875,491575,3
965601,2019-05-21,2019-06-11,,25000,281214,3
965602,2019-05-21,2019-06-11,,25118,801319,3
965603,2019-05-21,2019-06-11,,25235,903183,3
965604,2019-05-21,2019-06-11,,25248,636208,3
965605,2019-05-21,2019-06-11,,25275,89576,3
965606,2019-05-21,2019-06-11,2019-06-17,25588,348965,1
965607,2019-05-21,2019-06-11,2019-06-08,25588,774750,1
965608,2019-05-21,2019-06-11,,25674,220683,3
965609,2019-05-21,2019-06-11,2019-06-14,25679,435275,1
965610,2019-05-21,2019-06-11,,25864,500963,3
965611,2019-05-21,2019-06-11,,26454,97799,3
965612,2019-05-21,2019-06-11,,26510,433086,3
965613,2019-05-21,2019-06-11,,26522,635606,3
965614,2019-05-21,2019-06-11,,26631,319297,3
965615,2019-05-21,2019-06-11,,26672,819281,3
965616,2019-05-21,2019-06-11,,26745,152591,3
965617,2019-05-21,2019-06-11,2019-06-08,26921,97606,1
965618,2019-05-21,2019-06-11,2019-06-19,26921,138411,1
965619,2019-05-21,2019-06-11,2019-06-09,26921,401011,1
965620,2019-05-21,2019-06-11,2019-06-09,26921,604710,1
965621,2019-05-21,2019-06-11,2019-06-13,26921,875170,1
965622,2019-05-21,2019-06-11,,27034,369951,3
965623,2019-05-21,2019-06-11,,27044,106905,3
965624,2019-05-21,2019-06-11,,27044,223285,3
965625,2019-05-21,2019-06-11,,27044,781926,3
965626,2019-05-21,2019-06-11,2019-06-13,27190,106199,1
965627,2019-05-21,2019-06-11,2019-06-13,27214,318708,1
965628,2019-05-21,2019-06-11,2019-06-11,27214,931363,1
965629,2019-05-21,2019-06-11,,27257,149575,3
965630,2019-05-21,2019-06-11,,27301,639009,3
965631,2019-05-21,2019-06-11,,27346,702902,3
965632,2019-05-21,2019-06-11,,27494,422821,3
965633,2019-05-21,2019-06-11,2019-06-18,27704,679234,1
965634,2019-05-21,2019-06-11,,27799,955347,3
965635,2019-05-21,2019-06-11,,28209,72321,3
965636,2019-05-21,2019-06-11,2019-06-12,28462,494619,1
965637,2019-05-21,2019-06-11,,28875,169260,3
965638,2019-05-21,2019-06-11,,28875,457836,3
965639,2019-05-21,2019-06-11,,28875,596272,3
965640,2019-05-21,2019-06-11,2019-06-07,28971,398528,1
965641,2019-05-21,2019-06-11,,28971,948453,3
965642,2019-05-21,2019-06-11,,28972,217788,3
965643,2019-05-21,2019-06-11,,29168,2541,3
965644,2019-05-21,2019-06-11,,29226,383149,3
965645,2019-05-21,2019-06-11,2019-06-14,29423,898381,1
965646,2019-05-21,2019-06-11,,29471,141108,3
965647,2019-05-21,2019-06-11,,29506,576893,3
965648,2019-05-21,2019-06-11,,29604,50783,3
965649,2019-05-21,2019-06-11,,29783,643222,3
965650,2019-05-21,2019-06-11,2019-06-15,29783,940160,1
965651,2019-05-21,2019-06-11,,29816,171728,3
965652,2019-05-21,2019-06-11,2019-06-09,29835,426057,1
965653,2019-05-21,2019-06-11,,29879,23538,3
965654,2019-05-21,2019-06-11,,29908,472800,3
965655,2019-05-21,2019-06-11,2019-06-02,30358,720190,1
965656,2019-05-21,2019-06-11,,30367,813476,3
965657,2019-05-21,2019-06-11,,30373,497043,3
965658,2019-05-21,2019-06-11,2019-06-11,30520,396522,1
965659,2019-05-21,2019-06-11,,30563,354625,3
965660,2019-05-21,2019-06-11,2019-06-14,30925,422406,1
965661,2019-05-21,2019-06-11,,30992,802262,3
965662,2019-05-21,2019-06-11,,31048,357721,3
965663,2019-05-21,2019-06-11,,31159,29297,3
965664,2019-05-21,2019-06-11,2019-06-10,31268,545973,1
965665,2019-05-21,2019-06-11,,31274,30200,3
965666,2019-05-21,2019-06-11,,31274,34527,3
965667,2019-05-21,2019-06-11,,31274,242770,3
965668,2019-05-21,2019-06-11,,31274,577264,3
965669,2019-05-21,2019-06-11,,31274,839522,3
965670,2019-05-21,2019-06-11,,31365,506929,3
965671,2019-05-21,2019-06-11,,31632,129139,3
965672,2019-05-21,2019-06-11,,31632,300771,3
965673,2019-05-21,2019-06-11,2019-06-16,31915,318430,1
965674,2019-05-21,2019-06-11,2019-06-16,32036,240639,1
965675,2019-05-21,2019-06-11,,32070,225057,3
965676,2019-05-21,2019-06-11,,32138,783792,3
965677,2019-05-21,2019-06-11,,32341,682425,3
965678,2019-05-21,2019-06-11,,32382,321974,3
965679,2019-05-21,2019-06-11,,32382,373466,3
965680,2019-05-21,2019-06-11,2019-06-15,32394,497395,1
965681,2019-05-21,2019-06-11,2019-06-20,32394,615194,1
965682,2019-05-21,2019-06-11,,32410,757516,3
965683,2019-05-21,2019-06-11,,32826,688612,3
965684,2019-05-21,2019-06-11,,32843,225937,3
965685,2019-05-21,2019-06-11,2019-06-18,32843,367396,1
965686,2019-05-21,2019-06-11,,32964,678276,3
965687,2019-05-21,2019-06-11,,33158,396369,3
965688,2019-05-21,2019-06-11,2019-06-12,33161,8817,1
965689,2019-05-21,2019-06-11,2019-06-09,33161,107760,1
965690,2019-05-21,2019-06-11,,33206,796850,3
965691,2019-05-21,2019-06-11,,33277,284121,3
965692,2019-05-21,2019-06-11,,33277,657335,3
965693,2019-05-21,2019-06-11,,33277,945344,3
965694,2019-05-21,2019-06-11,2019-06-18,33416,600638,1
965695,2019-05-21,2019-06-11,,33432,463858,3
965696,2019-05-21,2019-06-11,2019-06-15,33560,570351,1
965697,2019-05-21,2019-06-11,2019-06-18,33663,236532,1
965698,2019-05-21,2019-06-11,,33798,928703,3
965699,2019-05-21,2019-06-11,,33847,261339,3
965700,2019-05-21,2019-06-11,,33930,825170,3
965701,2019-05-21,2019-06-11,,33931,189569,3
965702,2019-05-21,2019-06-11,,34143,170616,3
965703,2019-05-21,2019-06-11,,34187,152320,3
965704,2019-05-21,2019-06-11,2019-06-08,34283,51878,1
965705,2019-05-21,2019-06-11,2019-06-14,34283,83782,1
965706,2019-05-21,2019-06-11,,34325,655989,3
965707,2019-05-21,2019-06-11,,34463,374255,3
965708,2019-05-21,2019-06-11,,34516,112507,3
965709,2019-05-21,2019-06-11,,34653,285419,3
965710,2019-05-21,2019-06-11,2019-06-05,34714,746681,1
965711,2019-05-21,2019-06-11,,34786,79937,3
965712,2019-05-21,2019-06-11,2019-06-14,35040,527095,1
965713,2019-05-21,2019-06-11,,35185,594593,3
965714,2019-05-21,2019-06-11,,35367,61182,3
965715,2019-05-21,2019-06-11,,35538,85700,3
965716,2019-05-21,2019-06-11,,35538,473902,3
965717,2019-05-21,2019-06-11,,35538,747878,3
965718,2019-05-21,2019-06-11,,35538,941377,3
965719,2019-05-21,2019-06-11,,35563,942297,3
965720,2019-05-21,2019-06-11,2019-06-10,35645,826574,1
965721,2019-05-21,2019-06-11,2019-06-01,35649,85509,1
965722,2019-05-21,2019-06-11,2019-06-07,35707,26562,1
965723,2019-05-21,2019-06-11,,35733,859100,3
965724,2019-05-21,2019-06-11,,35819,409815,3
965725,2019-05-21,2019-06-11,,35825,585823,3
965726,2019-05-21,2019-06-11,2019-06-11,35963,21075,1
