pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
1,2018-01-01,2018-01-22,2018-01-20,36,124096,1
2,2018-01-01,2018-01-22,2018-01-22,37,370520,1
3,2018-01-01,2018-01-22,2018-01-22,339,413650,1
4,2018-01-01,2018-01-22,2018-01-30,521,587947,1
5,2018-01-01,2018-01-22,,545,391134,3
6,2018-01-01,2018-01-22,,793,65248,3
7,2018-01-01,2018-01-22,2018-01-29,798,508967,1
8,2018-01-01,2018-01-22,2018-01-22,826,842686,1
9,2018-01-01,2018-01-22,2018-01-13,906,149079,1
10,2018-01-01,2018-01-22,,952,105438,3
11,2018-01-01,2018-01-22,2018-01-19,982,142332,1
12,2018-01-01,2018-01-22,,1011,52690,3
13,2018-01-01,2018-01-22,2018-01-28,1154,110616,1
14,2018-01-01,2018-01-22,2018-01-24,1206,124488,1
15,2018-01-01,2018-01-22,2018-01-31,1306,702492,1
16,2018-01-01,2018-01-22,,1526,6782,3
17,2018-01-01,2018-01-22,2018-01-24,1586,897762,1
18,2018-01-01,2018-01-22,2018-01-20,1678,536997,1
19,2018-01-01,2018-01-22,2018-01-18,1685,276752,1
20,2018-01-01,2018-01-22,2018-01-12,1758,127442,1
21,2018-01-01,2018-01-22,2018-01-22,1832,219917,1
22,2018-01-01,2018-01-22,2018-01-22,1958,40177,1
23,2018-01-01,2018-01-22,2018-01-13,1985,44131,1
24,2018-01-01,2018-01-22,2018-01-13,1985,385537,1
25,2018-01-01,2018-01-22,2018-01-27,1985,414940,1
26,2018-01-01,2018-01-22,,1985,598016,3
27,2018-01-01,2018-01-22,2018-01-19,2022,891981,1
28,2018-01-01,2018-01-22,,2099,320217,3
29,2018-01-01,2018-01-22,2018-01-29,2129,86267,1
30,2018-01-01,2018-01-22,2018-01-29,2227,885696,1
31,2018-01-01,2018-01-22,2018-01-23,2375,67680,1
32,2018-01-01,2018-01-22,2018-01-19,2380,789994,1
33,2018-01-01,2018-01-22,,2444,160593,3
34,2018-01-01,2018-01-22,2018-01-25,2569,948857,1
35,2018-01-01,2018-01-22,2018-02-01,2665,760855,1
36,2018-01-01,2018-01-22,2018-01-25,2666,717212,1
37,2018-01-01,2018-01-22,2018-01-16,2776,548256,1
38,2018-01-01,2018-01-22,2018-01-22,2816,730486,1
39,2018-01-01,2018-01-22,,2953,574403,3
40,2018-01-01,2018-01-22,2018-01-14,2962,933892,1
41,2018-01-01,2018-01-22,,2999,415100,3
42,2018-01-01,2018-01-22,2018-01-22,3003,835690,1
43,2018-01-01,2018-01-22,2018-01-21,3035,246113,1
44,2018-01-01,2018-01-22,2018-01-22,3191,523729,1
45,2018-01-01,2018-01-22,2018-01-28,3288,245642,1
46,2018-01-01,2018-01-22,2018-01-26,3349,714523,1
47,2018-01-01,2018-01-22,2018-01-27,3585,123861,1
48,2018-01-01,2018-01-22,2018-01-28,3593,927965,1
49,2018-01-01,2018-01-22,2018-01-29,3594,792543,1
50,2018-01-01,2018-01-22,2018-01-15,3658,415218,1
51,2018-01-01,2018-01-22,,3720,951320,3
52,2018-01-01,2018-01-22,2018-01-25,3857,718779,1
53,2018-01-01,2018-01-22,2018-01-15,4076,899918,1
54,2018-01-01,2018-01-22,2018-01-20,4104,539826,1
55,2018-01-01,2018-01-22,2018-01-22,4127,658753,1
56,2018-01-01,2018-01-22,2018-01-22,4308,670590,1
57,2018-01-01,2018-01-22,2018-01-18,4339,619260,1
58,2018-01-01,2018-01-22,,4386,738079,3
59,2018-01-01,2018-01-22,2018-01-25,4441,255504,1
60,2018-01-01,2018-01-22,2018-01-18,4551,758205,1
61,2018-01-01,2018-01-22,2018-01-17,4637,735653,1
