pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
675865,2018-12-24,2019-01-14,,1961,653018,3
675866,2018-12-24,2019-01-14,,2103,545386,3
675867,2018-12-24,2019-01-14,,2331,596841,3
675868,2018-12-24,2019-01-14,,2351,759488,3
675869,2018-12-24,2019-01-14,2019-01-15,2365,31029,1
675870,2018-12-24,2019-01-14,2019-01-07,2531,557076,1
675871,2018-12-24,2019-01-14,2019-01-13,2582,60630,1
675872,2018-12-24,2019-01-14,2019-01-05,2582,161590,1
675873,2018-12-24,2019-01-14,2019-01-08,2582,238367,1
675874,2018-12-24,2019-01-14,2019-01-11,2582,495644,1
675875,2018-12-24,2019-01-14,2019-01-20,2582,617859,1
675876,2018-12-24,2019-01-14,,2675,572725,3
675877,2018-12-24,2019-01-14,,2866,955514,3
675878,2018-12-24,2019-01-14,,2901,450998,3
675879,2018-12-24,2019-01-14,2019-01-18,2992,746483,1
675880,2018-12-24,2019-01-14,2019-01-19,3039,445611,1
675881,2018-12-24,2019-01-14,,3112,194896,3
675882,2018-12-24,2019-01-14,2019-01-06,3112,732001,1
675883,2018-12-24,2019-01-14,,3115,474013,3
675884,2018-12-24,2019-01-14,,3309,625631,3
675885,2018-12-24,2019-01-14,,3321,422672,3
675886,2018-12-24,2019-01-14,,3337,342539,3
675887,2018-12-24,2019-01-14,,3434,596718,3
675888,2018-12-24,2019-01-14,,3502,480583,3
675889,2018-12-24,2019-01-14,,3502,690350,3
675890,2018-12-24,2019-01-14,,3502,810572,3
675891,2018-12-24,2019-01-14,,3867,23162,3
675892,2018-12-24,2019-01-14,,3955,760876,3
675893,2018-12-24,2019-01-14,,4169,424961,3
675894,2018-12-24,2019-01-14,,4202,605710,3
675895,2018-12-24,2019-01-14,,4472,159061,3
675896,2018-12-24,2019-01-14,,4684,237026,3
675897,2018-12-24,2019-01-14,,4735,538786,3
675898,2018-12-24,2019-01-14,,4779,222050,3
675899,2018-12-24,2019-01-14,,4927,496158,3
675900,2018-12-24,2019-01-14,,4934,372313,3
675901,2018-12-24,2019-01-14,,4946,44334,3
675902,2018-12-24,2019-01-14,,4946,237053,3
675903,2018-12-24,2019-01-14,2019-01-12,4946,325720,1
675904,2018-12-24,2019-01-14,,4946,664386,3
675905,2018-12-24,2019-01-14,,4996,150666,3
675906,2018-12-24,2019-01-14,,5194,204268,3
675907,2018-12-24,2019-01-14,,5285,569412,3
675908,2018-12-24,2019-01-14,,5644,783630,3
675909,2018-12-24,2019-01-14,2019-01-21,5877,162196,1
675910,2018-12-24,2019-01-14,2019-01-21,5899,389153,1
675911,2018-12-24,2019-01-14,,5918,416224,3
675912,2018-12-24,2019-01-14,2019-01-16,5987,327236,1
675913,2018-12-24,2019-01-14,2019-01-21,5987,899710,1
675914,2018-12-24,2019-01-14,,5996,423099,3
675915,2018-12-24,2019-01-14,,6047,23651,3
675916,2018-12-24,2019-01-14,,6277,29788,3
675917,2018-12-24,2019-01-14,,6477,72844,3
675918,2018-12-24,2019-01-14,2019-01-12,6485,834857,1
675919,2018-12-24,2019-01-14,2019-01-17,6517,493591,1
675920,2018-12-24,2019-01-14,,6523,359261,3
675921,2018-12-24,2019-01-14,,6538,594399,3
675922,2018-12-24,2019-01-14,,6557,420553,3
675923,2018-12-24,2019-01-14,,6809,272377,3
675924,2018-12-24,2019-01-14,,6851,424226,3
675925,2018-12-24,2019-01-14,,6931,63122,3
675926,2018-12-24,2019-01-14,,6940,637377,3
675927,2018-12-24,2019-01-14,2019-01-17,6989,7079,1
675928,2018-12-24,2019-01-14,2019-01-21,7229,138007,1
675929,2018-12-24,2019-01-14,,7440,338465,3
675930,2018-12-24,2019-01-14,,7462,655905,3
675931,2018-12-24,2019-01-14,2019-01-11,7481,350943,1
675932,2018-12-24,2019-01-14,,7496,692872,3
675933,2018-12-24,2019-01-14,2019-01-22,7534,395655,1
675934,2018-12-24,2019-01-14,,7740,167771,3
675935,2018-12-24,2019-01-14,,7740,928753,3
675936,2018-12-24,2019-01-14,,7760,766304,3
675937,2018-12-24,2019-01-14,2019-01-09,7903,898055,1
675938,2018-12-24,2019-01-14,,8009,262502,3
675939,2018-12-24,2019-01-14,,8110,524942,3
675940,2018-12-24,2019-01-14,,8243,113883,3
675941,2018-12-24,2019-01-14,2019-01-12,8269,722268,1
675942,2018-12-24,2019-01-14,,8293,236334,3
675943,2018-12-24,2019-01-14,,8297,787269,3
675944,2018-12-24,2019-01-14,,8299,686871,3
675945,2018-12-24,2019-01-14,,8412,695881,3
675946,2018-12-24,2019-01-14,,8760,744346,3
675947,2018-12-24,2019-01-14,2019-01-20,8776,553123,1
