pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
337933,2018-07-01,2018-07-22,,132766,615791,3
337934,2018-07-01,2018-07-22,2018-07-30,133040,162157,1
337935,2018-07-01,2018-07-22,,133075,476793,3
337936,2018-07-01,2018-07-22,,133313,804860,3
337937,2018-07-01,2018-07-22,,133383,170418,3
337938,2018-07-01,2018-07-22,,133424,697585,3
337939,2018-07-01,2018-07-22,,133470,733719,3
337940,2018-07-01,2018-07-22,2018-07-22,133675,947907,1
337941,2018-07-01,2018-07-22,2018-07-21,133710,745208,1
337942,2018-07-01,2018-07-22,2018-07-24,133745,425949,1
337943,2018-07-01,2018-07-22,,133763,887975,3
337944,2018-07-01,2018-07-22,,133770,33334,3
337945,2018-07-01,2018-07-22,,133770,163329,3
337946,2018-07-01,2018-07-22,,133770,225283,3
337947,2018-07-01,2018-07-22,,133784,140551,3
337948,2018-07-01,2018-07-22,2018-07-21,133911,271035,1
337949,2018-07-01,2018-07-22,2018-07-23,133928,244181,1
337950,2018-07-01,2018-07-22,2018-07-16,134059,469015,1
337951,2018-07-01,2018-07-22,,134148,877542,3
337952,2018-07-01,2018-07-22,2018-07-18,134222,460492,1
337953,2018-07-01,2018-07-22,2018-07-26,134450,425747,1
337954,2018-07-01,2018-07-22,2018-07-20,134510,890227,1
337955,2018-07-01,2018-07-22,2018-07-28,134534,641348,1
337956,2018-07-01,2018-07-22,2018-07-26,134549,305809,1
337957,2018-07-01,2018-07-22,,134655,442495,3
337958,2018-07-01,2018-07-22,,134669,551637,3
337959,2018-07-01,2018-07-22,2018-07-31,134855,579794,1
337960,2018-07-01,2018-07-22,2018-07-24,134863,673777,1
337961,2018-07-01,2018-07-22,,134944,391797,3
337962,2018-07-01,2018-07-22,,134946,5706,3
337963,2018-07-01,2018-07-22,,134959,869695,3
337964,2018-07-01,2018-07-22,,135163,135096,3
337965,2018-07-01,2018-07-22,,135208,429206,3
337966,2018-07-01,2018-07-22,2018-08-02,135386,735930,1
337967,2018-07-01,2018-07-22,,135610,3768,3
337968,2018-07-01,2018-07-22,,135673,948558,3
337969,2018-07-01,2018-07-22,,135751,355340,3
337970,2018-07-01,2018-07-22,2018-07-20,135846,662802,1
337971,2018-07-01,2018-07-22,2018-07-23,136023,569605,1
337972,2018-07-01,2018-07-22,,136028,10986,3
337973,2018-07-01,2018-07-22,,136146,225821,3
337974,2018-07-01,2018-07-22,,136284,332309,3
337975,2018-07-01,2018-07-22,,136288,364641,3
337976,2018-07-01,2018-07-22,2018-07-28,136337,902145,1
337977,2018-07-01,2018-07-22,2018-07-18,136392,97885,1
337978,2018-07-01,2018-07-22,2018-07-22,136561,800122,1
337979,2018-07-01,2018-07-22,,136699,877712,3
337980,2018-07-01,2018-07-22,2018-07-29,136714,697310,1
337981,2018-07-01,2018-07-22,,136832,902871,3
337982,2018-07-01,2018-07-22,2018-07-21,136944,756601,1
337983,2018-07-01,2018-07-22,,137051,582470,3
337984,2018-07-01,2018-07-22,2018-07-21,137079,18364,1
337985,2018-07-01,2018-07-22,,137148,193956,3
337986,2018-07-01,2018-07-22,,137155,46404,3
337987,2018-07-01,2018-07-22,2018-07-27,137155,67260,1
337988,2018-07-01,2018-07-22,2018-07-21,137155,92314,1
337989,2018-07-01,2018-07-22,2018-08-02,137155,139321,1
337990,2018-07-01,2018-07-22,,137155,210434,3
337991,2018-07-01,2018-07-22,2018-07-28,137155,238594,1
337992,2018-07-01,2018-07-22,2018-07-17,137155,303850,1
337993,2018-07-01,2018-07-22,2018-07-19,137155,348568,1
337994,2018-07-01,2018-07-22,2018-07-25,137155,458046,1
337995,2018-07-01,2018-07-22,2018-07-29,137155,471551,1
337996,2018-07-01,2018-07-22,,137155,565542,3
337997,2018-07-01,2018-07-22,2018-07-30,137311,861730,1
337998,2018-07-01,2018-07-22,,137321,91056,3
337999,2018-07-01,2018-07-22,,137603,375205,3
338000,2018-07-01,2018-07-22,,137652,187151,3
338001,2018-07-01,2018-07-22,,137767,239086,3
338002,2018-07-01,2018-07-22,,137804,667466,3
338003,2018-07-01,2018-07-22,,138201,304238,3
338004,2018-07-01,2018-07-22,2018-08-01,138301,635648,1
