pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
1206901,2019-09-21,2019-10-12,2019-10-19,34867,72004,1
1206902,2019-09-21,2019-10-12,,34917,562455,3
1206903,2019-09-21,2019-10-12,,35070,868420,3
1206904,2019-09-21,2019-10-12,2019-10-09,35110,601269,1
1206905,2019-09-21,2019-10-12,2019-10-20,35110,799986,1
1206906,2019-09-21,2019-10-12,,35157,664202,3
1206907,2019-09-21,2019-10-12,2019-10-15,35287,780176,1
1206908,2019-09-21,2019-10-12,,35432,5840,3
1206909,2019-09-21,2019-10-12,,35432,193184,3
1206910,2019-09-21,2019-10-12,,35432,329899,3
1206911,2019-09-21,2019-10-12,,35792,879800,3
1206912,2019-09-21,2019-10-12,,35836,890010,3
1206913,2019-09-21,2019-10-12,,35859,345616,3
1206914,2019-09-21,2019-10-12,2019-10-18,35936,729103,1
1206915,2019-09-21,2019-10-12,2019-10-20,36114,54025,1
1206916,2019-09-21,2019-10-12,2019-10-18,36117,432825,1
1206917,2019-09-21,2019-10-12,,36295,125351,3
1206918,2019-09-21,2019-10-12,,36386,527395,3
1206919,2019-09-21,2019-10-12,,36390,8527,3
1206920,2019-09-21,2019-10-12,,36390,14836,3
1206921,2019-09-21,2019-10-12,,36390,358496,3
1206922,2019-09-21,2019-10-12,,36390,902655,3
1206923,2019-09-21,2019-10-12,,36390,922870,3
1206924,2019-09-21,2019-10-12,,36396,944242,3
1206925,2019-09-21,2019-10-12,,36406,60245,3
1206926,2019-09-21,2019-10-12,2019-10-15,36406,142178,1
1206927,2019-09-21,2019-10-12,2019-10-08,36406,874438,1
1206928,2019-09-21,2019-10-12,,36540,641407,3
1206929,2019-09-21,2019-10-12,2019-10-21,36989,385853,1
1206930,2019-09-21,2019-10-12,,37271,763957,3
1206931,2019-09-21,2019-10-12,,37670,733920,3
1206932,2019-09-21,2019-10-12,2019-10-15,37797,489494,1
1206933,2019-09-21,2019-10-12,,37870,766296,3
1206934,2019-09-21,2019-10-12,2019-10-17,37871,884701,1
1206935,2019-09-21,2019-10-12,,38365,774619,3
1206936,2019-09-21,2019-10-12,,38401,430335,3
1206937,2019-09-21,2019-10-12,,38408,34491,3
1206938,2019-09-21,2019-10-12,,38588,780177,3
1206939,2019-09-21,2019-10-12,,38859,649669,3
1206940,2019-09-21,2019-10-12,,38893,565109,3
1206941,2019-09-21,2019-10-12,2019-10-04,38954,565503,1
1206942,2019-09-21,2019-10-12,2019-10-09,38954,838573,1
1206943,2019-09-21,2019-10-12,,38954,861909,3
1206944,2019-09-21,2019-10-12,,39082,138575,3
1206945,2019-09-21,2019-10-12,,39082,159836,3
1206946,2019-09-21,2019-10-12,2019-10-05,39088,25590,1
1206947,2019-09-21,2019-10-12,,39376,130062,3
1206948,2019-09-21,2019-10-12,2019-10-11,39422,57764,1
1206949,2019-09-21,2019-10-12,,39512,896148,3
1206950,2019-09-21,2019-10-12,,39531,391456,3
1206951,2019-09-21,2019-10-12,,39939,377218,3
1206952,2019-09-21,2019-10-12,,39964,220477,3
1206953,2019-09-21,2019-10-12,2019-10-02,40179,604533,1
1206954,2019-09-21,2019-10-12,,40507,879184,3
1206955,2019-09-21,2019-10-12,,40535,881832,3
1206956,2019-09-21,2019-10-12,,40620,851017,3
1206957,2019-09-21,2019-10-12,,40631,13089,3
1206958,2019-09-21,2019-10-12,,41005,134395,3
1206959,2019-09-21,2019-10-12,2019-10-18,41024,126496,1
1206960,2019-09-21,2019-10-12,,41025,104877,3
1206961,2019-09-21,2019-10-12,,41092,732663,3
1206962,2019-09-21,2019-10-12,2019-10-18,41161,545664,1
1206963,2019-09-21,2019-10-12,,41334,5907,3
1206964,2019-09-21,2019-10-12,,41334,233065,3
1206965,2019-09-21,2019-10-12,,41334,432022,3
1206966,2019-09-21,2019-10-12,,41334,780402,3
1206967,2019-09-21,2019-10-12,,41334,872068,3
1206968,2019-09-21,2019-10-12,,41334,921892,3
1206969,2019-09-21,2019-10-12,2019-10-08,41713,782443,1
1206970,2019-09-21,2019-10-12,2019-10-05,41936,757459,1
1206971,2019-09-21,2019-10-12,,42022,338956,3
1206972,2019-09-21,2019-10-12,,42062,161746,3
1206973,2019-09-21,2019-10-12,2019-10-11,42118,954958,1
1206974,2019-09-21,2019-10-12,,42171,356506,3
1206975,2019-09-21,2019-10-12,,42467,85310,3
1206976,2019-09-21,2019-10-12,,42467,716766,3
1206977,2019-09-21,2019-10-12,,42467,724894,3
1206978,2019-09-21,2019-10-12,,42509,36508,3
1206979,2019-09-21,2019-10-12,2019-10-11,42557,867077,1
1206980,2019-09-21,2019-10-12,,42603,596757,3
1206981,2019-09-21,2019-10-12,2019-10-06,42715,506579,1
1206982,2019-09-21,2019-10-12,,42898,392427,3
1206983,2019-09-21,2019-10-12,2019-10-11,43013,49333,1
1206984,2019-09-21,2019-10-12,,43081,709247,3
1206985,2019-09-21,2019-10-12,2019-10-19,43113,901557,1
1206986,2019-09-21,2019-10-12,2019-10-17,43151,499198,1
1206987,2019-09-21,2019-10-12,,43178,167651,3
1206988,2019-09-21,2019-10-12,,43178,837895,3
1206989,2019-09-21,2019-10-12,,43209,363553,3
1206990,2019-09-21,2019-10-12,2019-10-10,43347,246280,1
1206991,2019-09-21,2019-10-12,2019-10-10,43431,440713,1
1206992,2019-09-21,2019-10-12,2019-10-05,43799,629182,1
1206993,2019-09-21,2019-10-12,2019-10-07,43821,318563,1
1206994,2019-09-21,2019-10-12,,43846,47803,3
1206995,2019-09-21,2019-10-12,,43846,113198,3
1206996,2019-09-21,2019-10-12,,43846,275546,3
1206997,2019-09-21,2019-10-12,,43846,628817,3
1206998,2019-09-21,2019-10-12,,43846,854340,3
1206999,2019-09-21,2019-10-12,2019-10-13,43911,448297,1
1207000,2019-09-21,2019-10-12,2019-10-17,43958,328176,1
1207001,2019-09-21,2019-10-12,,43958,413141,3
1207002,2019-09-21,2019-10-12,,43991,419974,3
1207003,2019-09-21,2019-10-12,2019-10-07,44155,679662,1
1207004,2019-09-21,2019-10-12,2019-10-03,44194,831445,1
1207005,2019-09-21,2019-10-12,2019-10-14,44529,356571,1
1207006,2019-09-21,2019-10-12,,44579,712509,3
1207007,2019-09-21,2019-10-12,,44579,823561,3
1207008,2019-09-21,2019-10-12,,44609,256596,3
1207009,2019-09-21,2019-10-12,2019-10-14,44695,95444,1
1207010,2019-09-21,2019-10-12,,44720,250068,3
1207011,2019-09-21,2019-10-12,,44842,277999,3
1207012,2019-09-21,2019-10-12,,44842,902360,3
1207013,2019-09-21,2019-10-12,,44874,632084,3
1207014,2019-09-21,2019-10-12,,45163,51686,3
1207015,2019-09-21,2019-10-12,2019-10-18,45232,811103,1
1207016,2019-09-21,2019-10-12,,45239,698783,3
1207017,2019-09-21,2019-10-12,2019-10-07,45401,125352,1
1207018,2019-09-21,2019-10-12,2019-10-18,45455,624101,1
1207019,2019-09-21,2019-10-12,,45456,950678,3
1207020,2019-09-21,2019-10-12,,45534,642077,3
1207021,2019-09-21,2019-10-12,,45709,490355,3
1207022,2019-09-21,2019-10-12,,45714,700115,3
1207023,2019-09-21,2019-10-12,,46015,339601,3
1207024,2019-09-21,2019-10-12,,46015,835738,3
1207025,2019-09-21,2019-10-12,2019-10-09,46125,44941,1
1207026,2019-09-21,2019-10-12,,46298,388488,3
1207027,2019-09-21,2019-10-12,2019-10-19,46298,462305,1
1207028,2019-09-21,2019-10-12,,46390,868645,3
1207029,2019-09-21,2019-10-12,,46419,397760,3
1207030,2019-09-21,2019-10-12,,46642,919909,3
1207031,2019-09-21,2019-10-12,,46666,34598,3
1207032,2019-09-21,2019-10-12,,46666,158006,3
1207033,2019-09-21,2019-10-12,,46743,338926,3
1207034,2019-09-21,2019-10-12,,46783,101420,3
1207035,2019-09-21,2019-10-12,2019-10-16,46805,385102,1
1207036,2019-09-21,2019-10-12,2019-10-10,46805,491118,1
1207037,2019-09-21,2019-10-12,,46879,115298,3
1207038,2019-09-21,2019-10-12,,46879,162640,3
1207039,2019-09-21,2019-10-12,,46879,306500,3
1207040,2019-09-21,2019-10-12,,46879,350507,3
1207041,2019-09-21,2019-10-12,2019-10-11,46973,366115,1
1207042,2019-09-21,2019-10-12,2019-10-18,47220,491513,1
1207043,2019-09-21,2019-10-12,2019-10-03,47220,586138,1
1207044,2019-09-21,2019-10-12,,47288,153884,3
1207045,2019-09-21,2019-10-12,2019-10-07,47330,627851,1
1207046,2019-09-21,2019-10-12,2019-10-13,47369,33054,1
1207047,2019-09-21,2019-10-12,,47369,671392,3
1207048,2019-09-21,2019-10-12,,47524,421990,3
1207049,2019-09-21,2019-10-12,2019-10-18,47758,164193,1
1207050,2019-09-21,2019-10-12,2019-10-04,47765,645266,1
1207051,2019-09-21,2019-10-12,2019-10-15,47802,320016,1
1207052,2019-09-21,2019-10-12,,47833,697673,3
1207053,2019-09-21,2019-10-12,2019-10-15,47973,9908,1
1207054,2019-09-21,2019-10-12,,47984,724895,3
1207055,2019-09-21,2019-10-12,,48041,425493,3
1207056,2019-09-21,2019-10-12,2019-10-14,48202,272543,1
1207057,2019-09-21,2019-10-12,2019-10-11,48202,330728,1
1207058,2019-09-21,2019-10-12,,48274,909518,3
1207059,2019-09-21,2019-10-12,2019-10-05,48771,927486,1
1207060,2019-09-21,2019-10-12,,48881,56051,3
1207061,2019-09-21,2019-10-12,,48881,78959,3
1207062,2019-09-21,2019-10-12,2019-10-05,48881,93654,1
1207063,2019-09-21,2019-10-12,2019-10-05,48881,211259,1
1207064,2019-09-21,2019-10-12,2019-10-05,48881,343412,1
