pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
917245,2019-04-27,2019-05-18,,81300,260817,3
917246,2019-04-27,2019-05-18,2019-05-16,81357,340396,1
917247,2019-04-27,2019-05-18,2019-05-18,81409,348782,1
917248,2019-04-27,2019-05-18,2019-05-21,81467,492675,1
917249,2019-04-27,2019-05-18,,81502,191603,3
917250,2019-04-27,2019-05-18,,81695,126909,3
917251,2019-04-27,2019-05-18,,81726,489843,3
917252,2019-04-27,2019-05-18,2019-05-12,81982,590051,1
917253,2019-04-27,2019-05-18,,81984,866061,3
917254,2019-04-27,2019-05-18,,82036,144590,3
917255,2019-04-27,2019-05-18,2019-05-19,82113,38823,1
917256,2019-04-27,2019-05-18,,82152,773238,3
917257,2019-04-27,2019-05-18,2019-05-25,82288,851920,1
917258,2019-04-27,2019-05-18,2019-05-10,82345,770394,1
917259,2019-04-27,2019-05-18,,82413,226021,3
917260,2019-04-27,2019-05-18,,82413,328975,3
917261,2019-04-27,2019-05-18,,82413,407964,3
917262,2019-04-27,2019-05-18,,82413,607707,3
917263,2019-04-27,2019-05-18,,82413,695219,3
917264,2019-04-27,2019-05-18,,82458,743134,3
917265,2019-04-27,2019-05-18,,82600,448970,3
917266,2019-04-27,2019-05-18,,82643,701328,3
917267,2019-04-27,2019-05-18,,82688,545848,3
917268,2019-04-27,2019-05-18,,82792,78745,3
917269,2019-04-27,2019-05-18,,82818,115663,3
917270,2019-04-27,2019-05-18,,82842,735191,3
917271,2019-04-27,2019-05-18,2019-05-17,82970,912187,1
917272,2019-04-27,2019-05-18,2019-05-22,83041,83581,1
917273,2019-04-27,2019-05-18,2019-05-18,83121,189498,1
917274,2019-04-27,2019-05-18,,83131,584748,3
917275,2019-04-27,2019-05-18,,83266,84045,3
917276,2019-04-27,2019-05-18,,83372,748751,3
917277,2019-04-27,2019-05-18,,83448,84046,3
917278,2019-04-27,2019-05-18,,83448,371104,3
917279,2019-04-27,2019-05-18,,83448,938997,3
917280,2019-04-27,2019-05-18,2019-05-18,83467,495688,1
917281,2019-04-27,2019-05-18,,83611,422596,3
917282,2019-04-27,2019-05-18,,83651,611659,3
917283,2019-04-27,2019-05-18,,83935,555467,3
917284,2019-04-27,2019-05-18,2019-05-13,84063,330172,1
917285,2019-04-27,2019-05-18,,84090,214621,3
917286,2019-04-27,2019-05-18,,84090,242647,3
917287,2019-04-27,2019-05-18,,84090,373130,3
917288,2019-04-27,2019-05-18,2019-05-19,84442,151579,1
917289,2019-04-27,2019-05-18,2019-05-23,84617,60570,1
917290,2019-04-27,2019-05-18,,84688,288962,3
917291,2019-04-27,2019-05-18,2019-05-10,84713,620407,1
917292,2019-04-27,2019-05-18,2019-05-17,84773,637552,1
917293,2019-04-27,2019-05-18,,84820,161757,3
917294,2019-04-27,2019-05-18,2019-05-19,84871,805015,1
917295,2019-04-27,2019-05-18,,84874,483323,3
917296,2019-04-27,2019-05-18,2019-05-16,84874,513779,1
917297,2019-04-27,2019-05-18,,84874,655156,3
917298,2019-04-27,2019-05-18,,84874,660248,3
917299,2019-04-27,2019-05-18,2019-05-17,84914,36147,1
917300,2019-04-27,2019-05-18,,85026,720888,3
917301,2019-04-27,2019-05-18,,85059,924407,3
917302,2019-04-27,2019-05-18,,85088,801457,3
917303,2019-04-27,2019-05-18,,85319,119698,3
917304,2019-04-27,2019-05-18,,85396,421366,3
917305,2019-04-27,2019-05-18,,85404,349741,3
917306,2019-04-27,2019-05-18,,85437,762570,3
917307,2019-04-27,2019-05-18,,85606,365671,3
917308,2019-04-27,2019-05-18,2019-05-22,85660,76681,1
917309,2019-04-27,2019-05-18,,85724,273287,3
917310,2019-04-27,2019-05-18,2019-05-23,85984,796265,1
917311,2019-04-27,2019-05-18,2019-05-14,86301,517206,1
917312,2019-04-27,2019-05-18,,86639,42634,3
917313,2019-04-27,2019-05-18,2019-05-17,86639,129588,1
917314,2019-04-27,2019-05-18,2019-05-10,86639,242823,1
917315,2019-04-27,2019-05-18,,86639,270711,3
917316,2019-04-27,2019-05-18,2019-05-10,86639,390513,1
917317,2019-04-27,2019-05-18,2019-05-12,86639,755418,1
917318,2019-04-27,2019-05-18,,86693,412246,3
917319,2019-04-27,2019-05-18,,86693,775665,3
917320,2019-04-27,2019-05-18,,86907,371122,3
917321,2019-04-27,2019-05-18,2019-05-10,86950,484946,1
917322,2019-04-27,2019-05-18,,87140,445263,3
917323,2019-04-27,2019-05-18,,87282,778266,3
917324,2019-04-27,2019-05-18,2019-05-12,87352,733192,1
917325,2019-04-27,2019-05-18,,87361,127467,3
917326,2019-04-27,2019-05-18,,87361,253265,3
917327,2019-04-27,2019-05-18,2019-05-26,87361,658132,1
917328,2019-04-27,2019-05-18,,87451,755362,3
917329,2019-04-27,2019-05-18,2019-05-14,87479,616179,1
917330,2019-04-27,2019-05-18,,87601,178786,3
917331,2019-04-27,2019-05-18,,87740,747719,3
917332,2019-04-27,2019-05-18,,87757,539733,3
917333,2019-04-27,2019-05-18,2019-05-18,87992,529454,1
917334,2019-04-27,2019-05-18,,88362,46272,3
917335,2019-04-27,2019-05-18,,88362,174192,3
917336,2019-04-27,2019-05-18,,88467,528156,3
917337,2019-04-27,2019-05-18,2019-05-10,88501,3287,1
917338,2019-04-27,2019-05-18,,88637,330447,3
917339,2019-04-27,2019-05-18,,88683,11516,3
917340,2019-04-27,2019-05-18,,88766,33864,3
917341,2019-04-27,2019-05-18,,88926,342705,3
917342,2019-04-27,2019-05-18,,89036,932318,3
917343,2019-04-27,2019-05-18,2019-05-13,89065,760722,1
917344,2019-04-27,2019-05-18,,89080,63478,3
917345,2019-04-27,2019-05-18,,89131,817625,3
917346,2019-04-27,2019-05-18,2019-05-09,89347,3002,1
917347,2019-04-27,2019-05-18,,89783,396086,3
917348,2019-04-27,2019-05-18,,89783,637043,3
917349,2019-04-27,2019-05-18,,89887,725994,3
917350,2019-04-27,2019-05-18,2019-05-12,89899,11110,1
917351,2019-04-27,2019-05-18,,89992,454736,3
917352,2019-04-27,2019-05-18,,90070,954921,3
917353,2019-04-27,2019-05-18,,90256,472456,3
917354,2019-04-27,2019-05-18,,90285,497611,3
917355,2019-04-27,2019-05-18,,90668,827202,3
917356,2019-04-27,2019-05-18,2019-05-21,90917,438568,1
917357,2019-04-27,2019-05-18,,91260,432685,3
917358,2019-04-27,2019-05-18,,91281,849014,3
917359,2019-04-27,2019-05-18,2019-05-27,91283,75480,1
917360,2019-04-27,2019-05-18,,91430,748825,3
917361,2019-04-27,2019-05-18,,91656,682178,3
917362,2019-04-27,2019-05-18,2019-05-22,91656,722005,1
917363,2019-04-27,2019-05-18,,91814,955384,3
917364,2019-04-27,2019-05-18,,91828,927693,3
917365,2019-04-27,2019-05-18,,91987,564175,3
917366,2019-04-27,2019-05-18,2019-05-12,92010,13463,1
917367,2019-04-27,2019-05-18,,92010,458933,3
917368,2019-04-27,2019-05-18,,92010,473082,3
917369,2019-04-27,2019-05-18,,92010,507401,3
917370,2019-04-27,2019-05-18,,92010,626897,3
917371,2019-04-27,2019-05-18,,92010,711350,3
917372,2019-04-27,2019-05-18,,92010,787315,3
917373,2019-04-27,2019-05-18,,92033,322573,3
917374,2019-04-27,2019-05-18,,92035,582100,3
917375,2019-04-27,2019-05-18,2019-05-17,92192,602636,1
917376,2019-04-27,2019-05-18,,92317,434398,3
917377,2019-04-27,2019-05-18,2019-05-19,92318,97151,1
917378,2019-04-27,2019-05-18,,92318,700929,3
917379,2019-04-27,2019-05-18,2019-05-28,92379,598272,1
917380,2019-04-27,2019-05-18,,92438,428890,3
917381,2019-04-27,2019-05-18,,92531,907702,3
917382,2019-04-27,2019-05-18,,92558,245612,3
917383,2019-04-27,2019-05-18,,92712,397548,3
917384,2019-04-27,2019-05-18,2019-05-12,92860,21538,1
917385,2019-04-27,2019-05-18,,92901,398371,3
917386,2019-04-27,2019-05-18,,93078,939267,3
917387,2019-04-27,2019-05-18,,93134,528345,3
917388,2019-04-27,2019-05-18,,93580,32216,3
917389,2019-04-27,2019-05-18,,93633,430552,3
917390,2019-04-27,2019-05-18,,94086,477902,3
917391,2019-04-27,2019-05-18,,94385,834353,3
917392,2019-04-27,2019-05-18,,94490,878660,3
917393,2019-04-27,2019-05-18,,94538,794750,3
917394,2019-04-27,2019-05-18,,94551,890460,3
917395,2019-04-27,2019-05-18,,94706,67138,3
917396,2019-04-27,2019-05-18,2019-05-13,94706,164322,1
917397,2019-04-27,2019-05-18,2019-05-16,94706,522430,1
917398,2019-04-27,2019-05-18,2019-05-25,94706,593459,1
917399,2019-04-27,2019-05-18,,94744,382423,3
917400,2019-04-27,2019-05-18,2019-05-13,94787,306524,1
917401,2019-04-27,2019-05-18,2019-05-13,94924,170170,1
