pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
193105,2018-04-14,2018-05-05,2018-04-30,105068,885008,1
193106,2018-04-14,2018-05-05,,105142,915329,3
193107,2018-04-14,2018-05-05,2018-05-08,105181,100763,1
193108,2018-04-14,2018-05-05,2018-05-09,105219,643511,1
193109,2018-04-14,2018-05-05,2018-04-30,105479,92650,1
193110,2018-04-14,2018-05-05,2018-04-27,105517,422813,1
193111,2018-04-14,2018-05-05,2018-05-10,105659,411511,1
193112,2018-04-14,2018-05-05,,105665,125201,3
193113,2018-04-14,2018-05-05,2018-04-27,105921,566185,1
193114,2018-04-14,2018-05-05,,106098,356864,3
193115,2018-04-14,2018-05-05,,106104,538720,3
193116,2018-04-14,2018-05-05,2018-05-04,106228,1726,1
193117,2018-04-14,2018-05-05,,106298,831470,3
193118,2018-04-14,2018-05-05,,106371,595434,3
193119,2018-04-14,2018-05-05,2018-04-25,106513,457773,1
193120,2018-04-14,2018-05-05,2018-05-09,106556,224344,1
193121,2018-04-14,2018-05-05,,106652,238608,3
193122,2018-04-14,2018-05-05,2018-04-28,106652,471584,1
193123,2018-04-14,2018-05-05,,106652,503113,3
193124,2018-04-14,2018-05-05,2018-05-09,106652,632430,1
193125,2018-04-14,2018-05-05,,106652,807728,3
193126,2018-04-14,2018-05-05,,106652,816875,3
193127,2018-04-14,2018-05-05,2018-04-28,106652,842739,1
193128,2018-04-14,2018-05-05,,106652,946426,3
193129,2018-04-14,2018-05-05,,106687,149139,3
193130,2018-04-14,2018-05-05,2018-05-12,106785,885746,1
193131,2018-04-14,2018-05-05,2018-04-28,106830,521393,1
193132,2018-04-14,2018-05-05,2018-04-30,106864,563578,1
193133,2018-04-14,2018-05-05,2018-05-06,106997,458720,1
193134,2018-04-14,2018-05-05,2018-05-11,107029,692141,1
193135,2018-04-14,2018-05-05,2018-05-06,107188,49162,1
193136,2018-04-14,2018-05-05,,107298,309265,3
193137,2018-04-14,2018-05-05,,107375,706406,3
193138,2018-04-14,2018-05-05,,107375,723536,3
193139,2018-04-14,2018-05-05,2018-04-26,107484,519488,1
193140,2018-04-14,2018-05-05,2018-05-10,107620,390426,1
193141,2018-04-14,2018-05-05,,107664,768066,3
193142,2018-04-14,2018-05-05,2018-04-30,107690,501309,1
193143,2018-04-14,2018-05-05,,107717,58983,3
193144,2018-04-14,2018-05-05,2018-05-13,107762,400237,1
193145,2018-04-14,2018-05-05,2018-05-08,107876,806652,1
193146,2018-04-14,2018-05-05,2018-05-02,107879,619687,1
193147,2018-04-14,2018-05-05,2018-05-01,107967,735442,1
193148,2018-04-14,2018-05-05,,108012,756603,3
193149,2018-04-14,2018-05-05,2018-05-04,108048,241338,1
193150,2018-04-14,2018-05-05,,108085,116696,3
193151,2018-04-14,2018-05-05,,108274,676557,3
193152,2018-04-14,2018-05-05,2018-04-30,108289,819138,1
193153,2018-04-14,2018-05-05,2018-04-29,108874,477762,1
193154,2018-04-14,2018-05-05,,109123,748642,3
193155,2018-04-14,2018-05-05,2018-04-27,109146,886990,1
193156,2018-04-14,2018-05-05,2018-05-09,109341,802241,1
193157,2018-04-14,2018-05-05,,109352,785476,3
193158,2018-04-14,2018-05-05,,109496,752474,3
193159,2018-04-14,2018-05-05,2018-05-01,109585,273306,1
193160,2018-04-14,2018-05-05,2018-05-07,109616,422911,1
193161,2018-04-14,2018-05-05,2018-05-03,109678,81355,1
193162,2018-04-14,2018-05-05,,109678,171329,3
193163,2018-04-14,2018-05-05,2018-04-29,109678,337372,1
193164,2018-04-14,2018-05-05,,109678,350972,3
193165,2018-04-14,2018-05-05,,109678,707291,3
193166,2018-04-14,2018-05-05,,109678,886479,3
193167,2018-04-14,2018-05-05,,109678,935208,3
193168,2018-04-14,2018-05-05,2018-04-26,109725,487263,1
193169,2018-04-14,2018-05-05,,109764,397117,3
193170,2018-04-14,2018-05-05,,109790,723537,3
193171,2018-04-14,2018-05-05,2018-04-29,109897,282875,1
193172,2018-04-14,2018-05-05,,109924,90680,3
193173,2018-04-14,2018-05-05,2018-05-10,110241,145189,1
193174,2018-04-14,2018-05-05,,110241,735811,3
193175,2018-04-14,2018-05-05,,110321,226656,3
193176,2018-04-14,2018-05-05,2018-04-28,110357,674581,1
193177,2018-04-14,2018-05-05,2018-05-03,110408,247123,1
193178,2018-04-14,2018-05-05,,110503,511953,3
193179,2018-04-14,2018-05-05,2018-05-01,110564,607990,1
193180,2018-04-14,2018-05-05,2018-04-27,110700,145943,1
193181,2018-04-14,2018-05-05,2018-04-30,111054,765932,1
193182,2018-04-14,2018-05-05,2018-05-01,111152,606827,1
193183,2018-04-14,2018-05-05,2018-05-02,111153,352333,1
193184,2018-04-14,2018-05-05,,111202,564557,3
193185,2018-04-14,2018-05-05,2018-05-01,111306,891319,1
193186,2018-04-14,2018-05-05,,111355,793946,3
193187,2018-04-14,2018-05-05,,111438,952063,3
193188,2018-04-14,2018-05-05,,111541,845633,3
193189,2018-04-14,2018-05-05,,111635,784546,3
193190,2018-04-14,2018-05-05,,111834,388594,3
193191,2018-04-14,2018-05-05,2018-05-09,111946,514357,1
193192,2018-04-14,2018-05-05,,112085,309420,3
193193,2018-04-14,2018-05-05,,112195,191272,3
193194,2018-04-14,2018-05-05,2018-04-26,112242,819574,1
193195,2018-04-14,2018-05-05,,112271,861136,3
193196,2018-04-14,2018-05-05,2018-04-30,112422,171622,1
193197,2018-04-14,2018-05-05,,112582,839830,3
193198,2018-04-14,2018-05-05,,112612,271657,3
193199,2018-04-14,2018-05-05,2018-05-08,112659,898375,1
193200,2018-04-14,2018-05-05,2018-05-02,112682,757448,1
193201,2018-04-14,2018-05-05,2018-05-10,112829,668522,1
193202,2018-04-14,2018-05-05,2018-05-07,112984,564237,1
193203,2018-04-14,2018-05-05,2018-05-11,113031,813988,1
193204,2018-04-14,2018-05-05,2018-05-06,113074,407023,1
193205,2018-04-14,2018-05-05,2018-05-07,113465,688313,1
193206,2018-04-14,2018-05-05,2018-04-27,113516,487989,1
193207,2018-04-14,2018-05-05,2018-05-06,113591,562448,1
193208,2018-04-14,2018-05-05,,113768,520478,3
193209,2018-04-14,2018-05-05,2018-04-28,113773,6345,1
193210,2018-04-14,2018-05-05,2018-05-09,113846,671655,1
193211,2018-04-14,2018-05-05,2018-04-30,113957,769133,1
193212,2018-04-14,2018-05-05,2018-05-10,114109,456131,1
193213,2018-04-14,2018-05-05,2018-05-04,114281,739408,1
193214,2018-04-14,2018-05-05,,114526,51733,3
193215,2018-04-14,2018-05-05,2018-04-30,114557,230266,1
193216,2018-04-14,2018-05-05,,114571,784824,3
193217,2018-04-14,2018-05-05,2018-05-07,114873,421580,1
193218,2018-04-14,2018-05-05,2018-05-14,114873,731179,1
193219,2018-04-14,2018-05-05,2018-05-08,114925,246755,1
193220,2018-04-14,2018-05-05,,114943,700007,3
193221,2018-04-14,2018-05-05,2018-05-03,114945,737108,1
193222,2018-04-14,2018-05-05,2018-05-03,115124,651249,1
193223,2018-04-14,2018-05-05,,115222,379662,3
193224,2018-04-14,2018-05-05,2018-05-05,115234,113316,1
