pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
241381,2018-05-10,2018-05-31,,140050,805595,3
241382,2018-05-10,2018-05-31,2018-05-29,140210,287008,1
241383,2018-05-10,2018-05-31,,140389,370115,3
241384,2018-05-10,2018-05-31,,140735,490207,3
241385,2018-05-10,2018-05-31,2018-06-05,140921,251550,1
241386,2018-05-10,2018-05-31,,140977,657503,3
241387,2018-05-10,2018-05-31,2018-06-02,141010,401694,1
241388,2018-05-10,2018-05-31,2018-05-30,141549,72585,1
241389,2018-05-10,2018-05-31,2018-06-01,141588,793177,1
241390,2018-05-10,2018-05-31,,141736,312516,3
241391,2018-05-10,2018-05-31,,141757,96614,3
241392,2018-05-10,2018-05-31,,141846,660264,3
241393,2018-05-10,2018-05-31,2018-05-23,141871,593549,1
241394,2018-05-10,2018-05-31,2018-06-07,141904,722498,1
241395,2018-05-10,2018-05-31,,141968,201958,3
241396,2018-05-10,2018-05-31,,142065,567648,3
241397,2018-05-10,2018-05-31,,142134,185269,3
241398,2018-05-10,2018-05-31,,142138,820443,3
241399,2018-05-10,2018-05-31,,142212,792872,3
241400,2018-05-10,2018-05-31,,142263,453551,3
241401,2018-05-10,2018-05-31,,142279,883591,3
241402,2018-05-10,2018-05-31,2018-06-11,142411,852955,1
241403,2018-05-10,2018-05-31,,142760,5264,3
241404,2018-05-10,2018-05-31,,142763,927082,3
241405,2018-05-10,2018-05-31,,142809,465646,3
241406,2018-05-10,2018-05-31,,142829,24536,3
241407,2018-05-10,2018-05-31,,142829,30380,3
241408,2018-05-10,2018-05-31,2018-06-04,142829,41159,1
241409,2018-05-10,2018-05-31,2018-06-06,142829,105847,1
241410,2018-05-10,2018-05-31,,142829,191983,3
241411,2018-05-10,2018-05-31,,142829,327494,3
241412,2018-05-10,2018-05-31,2018-05-27,142829,486508,1
241413,2018-05-10,2018-05-31,,142829,505204,3
241414,2018-05-10,2018-05-31,,142829,672598,3
241415,2018-05-10,2018-05-31,2018-05-30,142829,673907,1
241416,2018-05-10,2018-05-31,,142829,683529,3
241417,2018-05-10,2018-05-31,,142829,830519,3
241418,2018-05-10,2018-05-31,,142829,844674,3
241419,2018-05-10,2018-05-31,,142829,902619,3
241420,2018-05-10,2018-05-31,2018-06-06,142829,914923,1
241421,2018-05-10,2018-05-31,2018-06-04,142932,549704,1
241422,2018-05-10,2018-05-31,2018-06-03,142943,726370,1
241423,2018-05-10,2018-05-31,,143033,935329,3
241424,2018-05-10,2018-05-31,,143084,339487,3
241425,2018-05-10,2018-05-31,2018-06-04,143373,304731,1
241426,2018-05-10,2018-05-31,,143678,468144,3
241427,2018-05-10,2018-05-31,2018-06-02,143678,599095,1
241428,2018-05-10,2018-05-31,,143678,640177,3
241429,2018-05-10,2018-05-31,,143678,745610,3
241430,2018-05-10,2018-05-31,,143713,117046,3
241431,2018-05-10,2018-05-31,2018-05-30,143713,178208,1
241432,2018-05-10,2018-05-31,2018-05-21,143713,584623,1
241433,2018-05-10,2018-05-31,2018-05-28,143713,675172,1
241434,2018-05-10,2018-05-31,,143713,675210,3
241435,2018-05-10,2018-05-31,,143731,752168,3
241436,2018-05-10,2018-05-31,,143738,766818,3
241437,2018-05-10,2018-05-31,,143836,450035,3
241438,2018-05-10,2018-05-31,2018-06-04,144002,86870,1
241439,2018-05-10,2018-05-31,,144006,244664,3
241440,2018-05-10,2018-05-31,2018-05-28,144092,543349,1
241441,2018-05-10,2018-05-31,,144105,553202,3
241442,2018-05-10,2018-05-31,,144308,106037,3
241443,2018-05-10,2018-05-31,2018-05-24,144364,104519,1
241444,2018-05-10,2018-05-31,2018-06-09,144369,731210,1
241445,2018-05-10,2018-05-31,2018-06-01,144601,489378,1
241446,2018-05-10,2018-05-31,,144710,688853,3
241447,2018-05-10,2018-05-31,2018-06-10,144928,317353,1
241448,2018-05-10,2018-05-31,,145038,21998,3
241449,2018-05-10,2018-05-31,2018-06-04,145038,180894,1
241450,2018-05-10,2018-05-31,2018-06-05,145175,415756,1
241451,2018-05-10,2018-05-31,,145211,918348,3
241452,2018-05-10,2018-05-31,2018-06-02,145467,696507,1
241453,2018-05-10,2018-05-31,2018-05-27,145493,210483,1
241454,2018-05-10,2018-05-31,2018-06-09,145568,639995,1
241455,2018-05-10,2018-05-31,,145621,639982,3
241456,2018-05-10,2018-05-31,,145752,856895,3
241457,2018-05-10,2018-05-31,2018-06-04,146283,148068,1
241458,2018-05-10,2018-05-31,,146329,192657,3
241459,2018-05-10,2018-05-31,2018-05-25,146343,433041,1
241460,2018-05-10,2018-05-31,2018-05-31,146501,776729,1
241461,2018-05-10,2018-05-31,2018-06-08,146528,540649,1
241462,2018-05-10,2018-05-31,2018-05-26,146686,678280,1
241463,2018-05-10,2018-05-31,,146884,470039,3
241464,2018-05-10,2018-05-31,2018-06-02,146884,704469,1
241465,2018-05-10,2018-05-31,,146884,790126,3
241466,2018-05-10,2018-05-31,,146884,949728,3
241467,2018-05-10,2018-05-31,,146995,289737,3
241468,2018-05-10,2018-05-31,2018-05-27,147042,113869,1
241469,2018-05-10,2018-05-31,2018-05-25,147074,495491,1
241470,2018-05-10,2018-05-31,,147146,754115,3
241471,2018-05-10,2018-05-31,,147244,34424,3
241472,2018-05-10,2018-05-31,2018-06-04,147404,691079,1
241473,2018-05-10,2018-05-31,2018-05-25,147449,842555,1
241474,2018-05-10,2018-05-31,,147523,452030,3
241475,2018-05-10,2018-05-31,2018-06-04,147568,55083,1
241476,2018-05-10,2018-05-31,,147587,249752,3
241477,2018-05-10,2018-05-31,2018-06-08,147735,486741,1
241478,2018-05-10,2018-05-31,2018-06-06,147735,792322,1
241479,2018-05-10,2018-05-31,,147940,693411,3
241480,2018-05-10,2018-05-31,2018-06-02,148024,834983,1
241481,2018-05-10,2018-05-31,2018-05-24,148298,175166,1
241482,2018-05-10,2018-05-31,2018-06-06,148310,318522,1
241483,2018-05-10,2018-05-31,,148497,465024,3
241484,2018-05-10,2018-05-31,,148523,594011,3
241485,2018-05-10,2018-05-31,2018-06-05,148801,81295,1
241486,2018-05-10,2018-05-31,,148867,619337,3
241487,2018-05-10,2018-05-31,,148971,15767,3
241488,2018-05-10,2018-05-31,,148971,63101,3
241489,2018-05-10,2018-05-31,,148971,786074,3
241490,2018-05-10,2018-05-31,,148976,205192,3
241491,2018-05-10,2018-05-31,2018-05-28,149014,618786,1
241492,2018-05-10,2018-05-31,,149044,836433,3
241493,2018-05-10,2018-05-31,2018-05-27,149170,791146,1
241494,2018-05-10,2018-05-31,2018-05-29,149190,273731,1
241495,2018-05-10,2018-05-31,,149276,163239,3
241496,2018-05-10,2018-05-31,2018-06-01,149378,536603,1
241497,2018-05-10,2018-05-31,2018-05-23,149494,679775,1
241498,2018-05-10,2018-05-31,,149601,335718,3
241499,2018-05-10,2018-05-31,2018-05-29,149622,924106,1
241500,2018-05-10,2018-05-31,,149678,847485,3
241501,2018-05-10,2018-05-31,2018-06-06,149800,61345,1
241502,2018-05-10,2018-05-31,2018-06-03,149800,625156,1
241503,2018-05-10,2018-05-31,2018-06-07,149823,105748,1
241504,2018-05-10,2018-05-31,2018-06-04,149886,496700,1
241505,2018-05-10,2018-05-31,,149910,482871,3
241506,2018-05-10,2018-05-31,,149942,865690,3
241507,2018-05-10,2018-05-31,,149990,666537,3
241508,2018-05-10,2018-05-31,2018-06-03,150075,700511,1
241509,2018-05-10,2018-05-31,,150158,523834,3
241510,2018-05-10,2018-05-31,,150361,944829,3
241511,2018-05-10,2018-05-31,,150427,635002,3
241512,2018-05-10,2018-05-31,,150666,247645,3
241513,2018-05-10,2018-05-31,2018-05-30,150708,565386,1
241514,2018-05-10,2018-05-31,2018-05-25,150814,13332,1
241515,2018-05-10,2018-05-31,2018-05-24,150927,517999,1
241516,2018-05-10,2018-05-31,2018-06-07,150941,395652,1
241517,2018-05-10,2018-05-31,,150966,236602,3
241518,2018-05-10,2018-05-31,,151128,339696,3
241519,2018-05-10,2018-05-31,2018-05-28,151197,542189,1
241520,2018-05-10,2018-05-31,,151335,612347,3
241521,2018-05-10,2018-05-31,,151335,702981,3
241522,2018-05-10,2018-05-31,2018-05-31,151401,806032,1
241523,2018-05-10,2018-05-31,2018-06-03,151545,144873,1
241524,2018-05-10,2018-05-31,,151631,515038,3
241525,2018-05-10,2018-05-31,2018-06-02,151691,404703,1
241526,2018-05-10,2018-05-31,2018-06-06,151773,679976,1
241527,2018-05-10,2018-05-31,2018-05-24,151783,219067,1
241528,2018-05-10,2018-05-31,,151876,368904,3
241529,2018-05-10,2018-05-31,2018-06-09,151892,515144,1
241530,2018-05-10,2018-05-31,,151954,214017,3
241531,2018-05-10,2018-05-31,,152020,550828,3
241532,2018-05-10,2018-05-31,2018-06-09,152022,510896,1
241533,2018-05-10,2018-05-31,2018-06-01,152063,712078,1
241534,2018-05-10,2018-05-31,,152123,231961,3
241535,2018-05-10,2018-05-31,2018-05-25,152158,470871,1
241536,2018-05-10,2018-05-31,2018-06-01,152158,807901,1
