pozajmica_id,datum_pozajmice,rok_vracanja,datum_vracanja,clan_id,primerak_id,status_pozajmice_id
724141,2019-01-18,2019-02-08,,22486,321451,3
724142,2019-01-18,2019-02-08,2019-02-13,22537,417841,1
724143,2019-01-18,2019-02-08,2019-02-06,22630,885913,1
724144,2019-01-18,2019-02-08,,22721,195729,3
724145,2019-01-18,2019-02-08,,22785,196522,3
724146,2019-01-18,2019-02-08,2019-02-11,22833,435758,1
724147,2019-01-18,2019-02-08,2019-02-06,22941,236648,1
724148,2019-01-18,2019-02-08,,23081,673989,3
724149,2019-01-18,2019-02-08,2019-02-14,23152,791662,1
724150,2019-01-18,2019-02-08,,23272,675237,3
724151,2019-01-18,2019-02-08,,23366,624682,3
724152,2019-01-18,2019-02-08,,23433,270963,3
724153,2019-01-18,2019-02-08,,23467,143131,3
724154,2019-01-18,2019-02-08,,23467,902576,3
724155,2019-01-18,2019-02-08,,23555,339842,3
724156,2019-01-18,2019-02-08,,23821,278657,3
724157,2019-01-18,2019-02-08,2019-02-06,23821,295735,1
724158,2019-01-18,2019-02-08,2019-02-11,23821,567744,1
724159,2019-01-18,2019-02-08,,23821,835784,3
724160,2019-01-18,2019-02-08,,23821,894949,3
724161,2019-01-18,2019-02-08,,23980,343519,3
724162,2019-01-18,2019-02-08,,24032,361483,3
724163,2019-01-18,2019-02-08,2019-02-03,24058,385062,1
724164,2019-01-18,2019-02-08,,24324,814624,3
724165,2019-01-18,2019-02-08,,24943,300610,3
724166,2019-01-18,2019-02-08,2019-02-12,25145,127477,1
724167,2019-01-18,2019-02-08,,25245,115120,3
724168,2019-01-18,2019-02-08,,25271,524307,3
724169,2019-01-18,2019-02-08,2019-02-03,25406,270303,1
724170,2019-01-18,2019-02-08,,25472,253676,3
724171,2019-01-18,2019-02-08,2019-02-04,25521,598988,1
724172,2019-01-18,2019-02-08,2019-02-07,25575,832010,1
724173,2019-01-18,2019-02-08,,25752,405830,3
724174,2019-01-18,2019-02-08,,26169,282203,3
724175,2019-01-18,2019-02-08,,26203,390885,3
724176,2019-01-18,2019-02-08,2019-02-14,26208,768832,1
724177,2019-01-18,2019-02-08,,26287,263561,3
724178,2019-01-18,2019-02-08,,26312,82251,3
724179,2019-01-18,2019-02-08,,26342,252747,3
724180,2019-01-18,2019-02-08,2019-02-11,26386,106010,1
724181,2019-01-18,2019-02-08,,26446,632068,3
724182,2019-01-18,2019-02-08,,26558,87970,3
724183,2019-01-18,2019-02-08,,26622,587550,3
724184,2019-01-18,2019-02-08,,26685,289537,3
724185,2019-01-18,2019-02-08,,26722,375954,3
724186,2019-01-18,2019-02-08,,26724,872574,3
724187,2019-01-18,2019-02-08,,26728,456980,3
724188,2019-01-18,2019-02-08,,26873,400866,3
724189,2019-01-18,2019-02-08,,27005,787947,3
724190,2019-01-18,2019-02-08,,27020,68169,3
724191,2019-01-18,2019-02-08,,27165,241152,3
724192,2019-01-18,2019-02-08,,27646,93433,3
724193,2019-01-18,2019-02-08,,27736,142248,3
724194,2019-01-18,2019-02-08,2019-02-06,27915,363302,1
724195,2019-01-18,2019-02-08,,27925,487587,3
724196,2019-01-18,2019-02-08,,27981,94922,3
724197,2019-01-18,2019-02-08,,28026,207504,3
724198,2019-01-18,2019-02-08,,28436,131337,3
724199,2019-01-18,2019-02-08,,28456,29677,3
724200,2019-01-18,2019-02-08,2019-02-15,28492,668981,1
724201,2019-01-18,2019-02-08,,28669,446731,3
724202,2019-01-18,2019-02-08,,28704,19931,3
724203,2019-01-18,2019-02-08,,28814,55288,3
724204,2019-01-18,2019-02-08,2019-02-05,28961,600912,1
724205,2019-01-18,2019-02-08,2019-02-08,28971,22445,1
724206,2019-01-18,2019-02-08,,29095,543682,3
724207,2019-01-18,2019-02-08,,29167,609061,3
724208,2019-01-18,2019-02-08,2019-01-30,29378,174053,1
724209,2019-01-18,2019-02-08,2019-02-10,29378,263551,1
724210,2019-01-18,2019-02-08,2019-01-30,29378,315679,1
724211,2019-01-18,2019-02-08,2019-02-13,29378,809828,1
724212,2019-01-18,2019-02-08,2019-02-07,29466,948571,1
724213,2019-01-18,2019-02-08,,29514,915319,3
724214,2019-01-18,2019-02-08,,29632,751927,3
724215,2019-01-18,2019-02-08,2019-02-07,29817,386145,1
724216,2019-01-18,2019-02-08,2019-02-17,29898,392931,1
724217,2019-01-18,2019-02-08,,29902,330103,3
724218,2019-01-18,2019-02-08,,30062,777519,3
724219,2019-01-18,2019-02-08,,30062,810838,3
724220,2019-01-18,2019-02-08,,30075,391309,3
724221,2019-01-18,2019-02-08,,30075,467852,3
724222,2019-01-18,2019-02-08,,30118,593971,3
724223,2019-01-18,2019-02-08,,30161,918940,3
724224,2019-01-18,2019-02-08,2019-02-19,30317,258580,1
724225,2019-01-18,2019-02-08,2019-02-05,30317,509000,1
724226,2019-01-18,2019-02-08,2019-02-12,30317,622344,1
724227,2019-01-18,2019-02-08,2019-02-06,30317,630600,1
724228,2019-01-18,2019-02-08,2019-02-18,30317,727061,1
724229,2019-01-18,2019-02-08,2019-02-16,30317,944482,1
724230,2019-01-18,2019-02-08,2019-02-13,30338,700775,1
724231,2019-01-18,2019-02-08,2019-02-09,30469,885697,1
724232,2019-01-18,2019-02-08,,30477,754307,3
724233,2019-01-18,2019-02-08,,30816,664750,3
724234,2019-01-18,2019-02-08,,30900,881392,3
724235,2019-01-18,2019-02-08,,30918,338592,3
724236,2019-01-18,2019-02-08,,30918,881460,3
724237,2019-01-18,2019-02-08,,31071,620975,3
724238,2019-01-18,2019-02-08,,31183,29261,3
724239,2019-01-18,2019-02-08,,31276,848233,3
724240,2019-01-18,2019-02-08,,31371,2969,3
724241,2019-01-18,2019-02-08,,31371,39500,3
724242,2019-01-18,2019-02-08,,31371,608942,3
724243,2019-01-18,2019-02-08,,31371,620028,3
724244,2019-01-18,2019-02-08,,31371,853895,3
724245,2019-01-18,2019-02-08,,31636,370897,3
724246,2019-01-18,2019-02-08,,31924,372415,3
724247,2019-01-18,2019-02-08,2019-02-02,32151,166562,1
724248,2019-01-18,2019-02-08,,32310,616439,3
724249,2019-01-18,2019-02-08,2019-02-04,32394,732474,1
724250,2019-01-18,2019-02-08,,32449,444686,3
724251,2019-01-18,2019-02-08,,32574,145503,3
724252,2019-01-18,2019-02-08,,32725,547681,3
724253,2019-01-18,2019-02-08,,32748,484210,3
724254,2019-01-18,2019-02-08,,32748,708967,3
724255,2019-01-18,2019-02-08,,32910,19051,3
724256,2019-01-18,2019-02-08,,33187,936723,3
724257,2019-01-18,2019-02-08,2019-02-09,33235,464095,1
